car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties
Truck,2020,2020-12-01,2020-12-31,1,12,,17.0,803
Truck,2020,2020-12-01,2020-12-31,2,12,,15.0,803
Truck,2020,2020-12-01,2020-12-31,3,12,,7.0,803
Truck,2020,2020-12-01,2020-12-31,4,12,,14.0,803
Truck,2020,2020-12-01,2020-12-31,5,12,,10.0,803
Truck,2020,2020-12-01,2020-12-31,6,12,,9.0,803
Truck,2020,2020-12-01,2020-12-31,7,12,,10.0,803
Truck,2020,2020-12-01,2020-12-31,8,12,,6.0,803
Truck,2020,2020-12-01,2020-12-31,9,12,,6.0,803
Truck,2020,2020-12-01,2020-12-31,10,12,,1.0,803
Truck,2020,2020-12-01,2020-12-31,11,12,,3.0,803
Truck,2020,2020-12-01,2020-12-31,12,12,,2.0,803
Truck,2020,2020-12-01,2020-12-31,13,12,,3.0,803
Truck,2020,2021-01-01,2021-01-31,0,01,,4.0,865
Truck,2020,2021-01-01,2021-01-31,1,01,,9.0,865
Truck,2020,2021-01-01,2021-01-31,2,01,,17.0,865
Truck,2020,2021-01-01,2021-01-31,3,01,,18.0,865
Truck,2020,2021-01-01,2021-01-31,4,01,,10.0,865
Truck,2020,2021-01-01,2021-01-31,5,01,,10.0,865
Truck,2020,2021-01-01,2021-01-31,6,01,,16.0,865
Truck,2020,2021-01-01,2021-01-31,7,01,,13.0,865
Truck,2020,2021-01-01,2021-01-31,8,01,,8.0,865
Truck,2020,2021-01-01,2021-01-31,9,01,,5.0,865
Truck,2020,2021-01-01,2021-01-31,10,01,,4.0,865
Truck,2020,2021-01-01,2021-01-31,11,01,,2.0,865
Truck,2020,2021-01-01,2021-01-31,12,01,,1.0,865
Truck,2020,2021-01-01,2021-01-31,13,01,,3.0,865
Truck,2020,2021-01-01,2021-01-31,15,01,,1.0,865
Truck,2020,2021-02-01,2021-02-28,1,02,,10.0,905
Truck,2020,2021-02-01,2021-02-28,2,02,,11.0,905
Truck,2020,2021-02-01,2021-02-28,3,02,,8.0,905
Truck,2020,2021-02-01,2021-02-28,4,02,,19.0,905
Truck,2020,2021-02-01,2021-02-28,5,02,,15.0,905
Truck,2020,2021-02-01,2021-02-28,6,02,,11.0,905
Truck,2020,2021-02-01,2021-02-28,7,02,,8.0,905
Truck,2020,2021-02-01,2021-02-28,8,02,,13.0,905
Truck,2020,2021-02-01,2021-02-28,9,02,,9.0,905
Truck,2020,2021-02-01,2021-02-28,10,02,,9.0,905
Truck,2020,2021-02-01,2021-02-28,11,02,,2.0,905
Truck,2020,2021-02-01,2021-02-28,12,02,,2.0,905
Truck,2020,2021-02-01,2021-02-28,13,02,,5.0,905
Truck,2020,2021-02-01,2021-02-28,14,02,,2.0,905
Truck,2020,2021-02-01,2021-02-28,15,02,1.0,1.0,905
Truck,2020,2021-02-01,2021-02-28,16,02,1.0,1.0,905
Truck,2020,2021-03-01,2021-03-31,0,03,,1.0,945
Truck,2020,2021-03-01,2021-03-31,1,03,,5.0,945
Truck,2020,2021-03-01,2021-03-31,2,03,,6.0,945
Truck,2020,2021-03-01,2021-03-31,3,03,,17.0,945
Truck,2020,2021-03-01,2021-03-31,4,03,,10.0,945
Truck,2020,2021-03-01,2021-03-31,5,03,,10.0,945
Truck,2020,2021-03-01,2021-03-31,6,03,,12.0,945
Truck,2020,2021-03-01,2021-03-31,7,03,,8.0,945
Truck,2020,2021-03-01,2021-03-31,8,03,,11.0,945
Truck,2020,2021-03-01,2021-03-31,9,03,,14.0,945
Truck,2020,2021-03-01,2021-03-31,10,03,,6.0,945
Truck,2020,2021-03-01,2021-03-31,11,03,,2.0,945
Truck,2020,2021-03-01,2021-03-31,12,03,,5.0,945
Truck,2020,2021-03-01,2021-03-31,13,03,,8.0,945
Truck,2020,2021-03-01,2021-03-31,14,03,,3.0,945
Truck,2020,2021-03-01,2021-03-31,15,03,,3.0,945
Truck,2020,2021-03-01,2021-03-31,16,03,1.0,1.0,945
Truck,2020,2021-03-01,2021-03-31,17,03,,1.0,945
Truck,2020,2021-04-01,2021-04-30,0,04,,1.0,964
Truck,2020,2021-04-01,2021-04-30,1,04,,6.0,964
Truck,2020,2021-04-01,2021-04-30,2,04,,5.0,964
Truck,2020,2021-04-01,2021-04-30,3,04,,4.0,964
Truck,2020,2021-04-01,2021-04-30,4,04,,7.0,964
Truck,2020,2021-04-01,2021-04-30,5,04,,16.0,964
Truck,2020,2021-04-01,2021-04-30,6,04,,18.0,964
Truck,2020,2021-04-01,2021-04-30,7,04,,13.0,964
Truck,2020,2021-04-01,2021-04-30,8,04,,9.0,964
Truck,2020,2021-04-01,2021-04-30,9,04,,13.0,964
Truck,2020,2021-04-01,2021-04-30,10,04,,8.0,964
Truck,2020,2021-04-01,2021-04-30,11,04,,11.0,964
Truck,2020,2021-04-01,2021-04-30,12,04,,5.0,964
Truck,2020,2021-04-01,2021-04-30,13,04,1.0,8.0,964
Truck,2020,2021-04-01,2021-04-30,14,04,,3.0,964
Truck,2020,2021-04-01,2021-04-30,15,04,,2.0,964
Truck,2020,2021-04-01,2021-04-30,16,04,,1.0,964
Truck,2020,2021-04-01,2021-04-30,18,04,,1.0,964
Truck,2020,2021-05-01,2021-05-31,1,05,,3.0,982
Truck,2020,2021-05-01,2021-05-31,2,05,,2.0,982
Truck,2020,2021-05-01,2021-05-31,3,05,,2.0,982
Truck,2020,2021-05-01,2021-05-31,4,05,,8.0,982
Truck,2020,2021-05-01,2021-05-31,5,05,,10.0,982
Truck,2020,2021-05-01,2021-05-31,6,05,,16.0,982
Truck,2020,2021-05-01,2021-05-31,7,05,,13.0,982
Truck,2020,2021-05-01,2021-05-31,8,05,,10.0,982
Truck,2020,2021-05-01,2021-05-31,9,05,,10.0,982
Truck,2020,2021-05-01,2021-05-31,10,05,,19.0,982
Truck,2020,2021-05-01,2021-05-31,11,05,,5.0,982
Truck,2020,2021-05-01,2021-05-31,12,05,,10.0,982
Truck,2020,2021-05-01,2021-05-31,13,05,1.0,6.0,982
Truck,2020,2021-05-01,2021-05-31,14,05,,7.0,982
Truck,2020,2021-05-01,2021-05-31,15,05,,4.0,982
Truck,2020,2021-05-01,2021-05-31,16,05,1.0,3.0,982
Truck,2020,2021-05-01,2021-05-31,17,05,1.0,6.0,982
Truck,2020,2021-05-01,2021-05-31,18,05,3.0,1.0,982
Truck,2020,2021-05-01,2021-05-31,19,05,1.0,1.0,982
Truck,2020,2021-06-01,2021-06-30,0,06,,1.0,987
Truck,2020,2021-06-01,2021-06-30,2,06,,1.0,987
Truck,2020,2021-06-01,2021-06-30,3,06,,4.0,987
Truck,2020,2021-06-01,2021-06-30,4,06,,3.0,987
Truck,2020,2021-06-01,2021-06-30,5,06,,6.0,987
Truck,2020,2021-06-01,2021-06-30,6,06,,16.0,987
Truck,2020,2021-06-01,2021-06-30,7,06,,11.0,987
Truck,2020,2021-06-01,2021-06-30,8,06,,13.0,987
Truck,2020,2021-06-01,2021-06-30,9,06,,11.0,987
Truck,2020,2021-06-01,2021-06-30,10,06,,11.0,987
Truck,2020,2021-06-01,2021-06-30,11,06,,10.0,987
Truck,2020,2021-06-01,2021-06-30,12,06,,15.0,987
Truck,2020,2021-06-01,2021-06-30,13,06,,12.0,987
Truck,2020,2021-06-01,2021-06-30,14,06,,3.0,987
Truck,2020,2021-06-01,2021-06-30,15,06,1.0,3.0,987
Truck,2020,2021-06-01,2021-06-30,16,06,1.0,2.0,987
Truck,2020,2021-06-01,2021-06-30,17,06,2.0,4.0,987
Truck,2020,2021-06-01,2021-06-30,18,06,1.0,2.0,987
Truck,2020,2021-06-01,2021-06-30,20,06,1.0,,987
Truck,2020,2021-07-01,2021-07-31,1,07,,2.0,983
Truck,2020,2021-07-01,2021-07-31,2,07,,1.0,983
Truck,2020,2021-07-01,2021-07-31,3,07,,5.0,983
Truck,2020,2021-07-01,2021-07-31,4,07,,8.0,983
Truck,2020,2021-07-01,2021-07-31,5,07,,6.0,983
Truck,2020,2021-07-01,2021-07-31,6,07,,13.0,983
Truck,2020,2021-07-01,2021-07-31,7,07,,12.0,983
Truck,2020,2021-07-01,2021-07-31,8,07,,7.0,983
Truck,2020,2021-07-01,2021-07-31,9,07,,7.0,983
Truck,2020,2021-07-01,2021-07-31,10,07,,7.0,983
Truck,2020,2021-07-01,2021-07-31,11,07,,13.0,983
Truck,2020,2021-07-01,2021-07-31,12,07,,6.0,983
Truck,2020,2021-07-01,2021-07-31,13,07,,2.0,983
Truck,2020,2021-07-01,2021-07-31,14,07,,11.0,983
Truck,2020,2021-07-01,2021-07-31,15,07,1.0,8.0,983
Truck,2020,2021-07-01,2021-07-31,16,07,3.0,2.0,983
Truck,2020,2021-07-01,2021-07-31,17,07,1.0,4.0,983
Truck,2020,2021-07-01,2021-07-31,18,07,,1.0,983
Truck,2020,2021-07-01,2021-07-31,19,07,3.0,1.0,983
Truck,2020,2021-07-01,2021-07-31,21,07,,2.0,983
Truck,2020,2021-08-01,2021-08-31,2,08,,1.0,975
Truck,2020,2021-08-01,2021-08-31,3,08,,1.0,975
Truck,2020,2021-08-01,2021-08-31,4,08,,3.0,975
Truck,2020,2021-08-01,2021-08-31,5,08,,4.0,975
Truck,2020,2021-08-01,2021-08-31,6,08,,7.0,975
Truck,2020,2021-08-01,2021-08-31,7,08,,7.0,975
Truck,2020,2021-08-01,2021-08-31,8,08,,13.0,975
Truck,2020,2021-08-01,2021-08-31,9,08,,13.0,975
Truck,2020,2021-08-01,2021-08-31,10,08,,11.0,975
Truck,2020,2021-08-01,2021-08-31,11,08,,6.0,975
Truck,2020,2021-08-01,2021-08-31,12,08,,6.0,975
Truck,2020,2021-08-01,2021-08-31,13,08,,15.0,975
Truck,2020,2021-08-01,2021-08-31,14,08,1.0,9.0,975
Truck,2020,2021-08-01,2021-08-31,15,08,,11.0,975
Truck,2020,2021-08-01,2021-08-31,16,08,1.0,6.0,975
Truck,2020,2021-08-01,2021-08-31,17,08,,5.0,975
Truck,2020,2021-08-01,2021-08-31,18,08,2.0,2.0,975
Truck,2020,2021-08-01,2021-08-31,19,08,3.0,2.0,975
Truck,2020,2021-08-01,2021-08-31,20,08,1.0,,975
Truck,2020,2021-08-01,2021-08-31,21,08,2.0,,975
Truck,2020,2021-08-01,2021-08-31,22,08,3.0,1.0,975
Truck,2020,2021-09-01,2021-09-30,4,09,,4.0,962
Truck,2020,2021-09-01,2021-09-30,5,09,,5.0,962
Truck,2020,2021-09-01,2021-09-30,6,09,,3.0,962
Truck,2020,2021-09-01,2021-09-30,7,09,,5.0,962
Truck,2020,2021-09-01,2021-09-30,8,09,,8.0,962
Truck,2020,2021-09-01,2021-09-30,9,09,,15.0,962
Truck,2020,2021-09-01,2021-09-30,10,09,,19.0,962
Truck,2020,2021-09-01,2021-09-30,11,09,,15.0,962
Truck,2020,2021-09-01,2021-09-30,12,09,,10.0,962
Truck,2020,2021-09-01,2021-09-30,13,09,,11.0,962
Truck,2020,2021-09-01,2021-09-30,14,09,,14.0,962
Truck,2020,2021-09-01,2021-09-30,15,09,1.0,9.0,962
Truck,2020,2021-09-01,2021-09-30,16,09,1.0,6.0,962
Truck,2020,2021-09-01,2021-09-30,17,09,2.0,4.0,962
Truck,2020,2021-09-01,2021-09-30,18,09,5.0,7.0,962
Truck,2020,2021-09-01,2021-09-30,19,09,2.0,3.0,962
Truck,2020,2021-09-01,2021-09-30,20,09,2.0,1.0,962
Truck,2020,2021-09-01,2021-09-30,21,09,1.0,,962
Truck,2020,2021-10-01,2021-10-31,4,10,,5.0,947
Truck,2020,2021-10-01,2021-10-31,5,10,,2.0,947
Truck,2020,2021-10-01,2021-10-31,6,10,,4.0,947
Truck,2020,2021-10-01,2021-10-31,7,10,,7.0,947
Truck,2020,2021-10-01,2021-10-31,8,10,,4.0,947
Truck,2020,2021-10-01,2021-10-31,9,10,,8.0,947
Truck,2020,2021-10-01,2021-10-31,10,10,,20.0,947
Truck,2020,2021-10-01,2021-10-31,11,10,,14.0,947
Truck,2020,2021-10-01,2021-10-31,12,10,,16.0,947
Truck,2020,2021-10-01,2021-10-31,13,10,,7.0,947
Truck,2020,2021-10-01,2021-10-31,14,10,,6.0,947
Truck,2020,2021-10-01,2021-10-31,15,10,5.0,14.0,947
Truck,2020,2021-10-01,2021-10-31,16,10,3.0,10.0,947
Truck,2020,2021-10-01,2021-10-31,17,10,3.0,11.0,947
Truck,2020,2021-10-01,2021-10-31,18,10,5.0,5.0,947
Truck,2020,2021-10-01,2021-10-31,19,10,2.0,1.0,947
Truck,2020,2021-10-01,2021-10-31,20,10,4.0,4.0,947
Truck,2020,2021-10-01,2021-10-31,21,10,2.0,3.0,947
Truck,2020,2021-10-01,2021-10-31,22,10,3.0,1.0,947
Truck,2020,2021-10-01,2021-10-31,23,10,,1.0,947
Truck,2020,2021-11-01,2021-11-30,5,11,,1.0,920
Truck,2020,2021-11-01,2021-11-30,6,11,,2.0,920
Truck,2020,2021-11-01,2021-11-30,7,11,,5.0,920
Truck,2020,2021-11-01,2021-11-30,8,11,,4.0,920
Truck,2020,2021-11-01,2021-11-30,9,11,,6.0,920
Truck,2020,2021-11-01,2021-11-30,10,11,,8.0,920
Truck,2020,2021-11-01,2021-11-30,11,11,,17.0,920
Truck,2020,2021-11-01,2021-11-30,12,11,,4.0,920
Truck,2020,2021-11-01,2021-11-30,13,11,,23.0,920
Truck,2020,2021-11-01,2021-11-30,14,11,1.0,18.0,920
Truck,2020,2021-11-01,2021-11-30,15,11,,12.0,920
Truck,2020,2021-11-01,2021-11-30,16,11,2.0,10.0,920
Truck,2020,2021-11-01,2021-11-30,17,11,1.0,6.0,920
Truck,2020,2021-11-01,2021-11-30,18,11,5.0,9.0,920
Truck,2020,2021-11-01,2021-11-30,19,11,5.0,8.0,920
Truck,2020,2021-11-01,2021-11-30,20,11,4.0,2.0,920
Truck,2020,2021-11-01,2021-11-30,21,11,1.0,2.0,920
Truck,2020,2021-11-01,2021-11-30,22,11,4.0,2.0,920
Truck,2020,2021-12-01,2021-12-31,7,12,,3.0,897
Truck,2020,2021-12-01,2021-12-31,8,12,,3.0,897
Truck,2020,2021-12-01,2021-12-31,9,12,,6.0,897
Truck,2020,2021-12-01,2021-12-31,10,12,,3.0,897
Truck,2020,2021-12-01,2021-12-31,11,12,,10.0,897
Truck,2020,2021-12-01,2021-12-31,12,12,,13.0,897
Truck,2020,2021-12-01,2021-12-31,13,12,,7.0,897
Truck,2020,2021-12-01,2021-12-31,14,12,2.0,16.0,897
Truck,2020,2021-12-01,2021-12-31,15,12,,11.0,897
Truck,2020,2021-12-01,2021-12-31,16,12,3.0,11.0,897
Truck,2020,2021-12-01,2021-12-31,17,12,5.0,12.0,897
Truck,2020,2021-12-01,2021-12-31,18,12,2.0,6.0,897
Truck,2020,2021-12-01,2021-12-31,19,12,2.0,8.0,897
Truck,2020,2021-12-01,2021-12-31,20,12,2.0,3.0,897
Truck,2020,2021-12-01,2021-12-31,21,12,1.0,3.0,897
Truck,2020,2021-12-01,2021-12-31,22,12,1.0,3.0,897
Truck,2020,2021-12-01,2021-12-31,23,12,2.0,3.0,897
Truck,2020,2021-12-01,2021-12-31,24,12,2.0,,897
Truck,2020,2021-12-01,2021-12-31,26,12,,1.0,897
Truck,2020,2022-01-01,2022-01-31,7,01,,1.0,875
Truck,2020,2022-01-01,2022-01-31,8,01,,2.0,875
Truck,2020,2022-01-01,2022-01-31,9,01,,4.0,875
Truck,2020,2022-01-01,2022-01-31,10,01,,5.0,875
Truck,2020,2022-01-01,2022-01-31,11,01,,6.0,875
Truck,2020,2022-01-01,2022-01-31,12,01,,2.0,875
Truck,2020,2022-01-01,2022-01-31,13,01,,14.0,875
Truck,2020,2022-01-01,2022-01-31,14,01,,14.0,875
Truck,2020,2022-01-01,2022-01-31,15,01,1.0,10.0,875
Truck,2020,2022-01-01,2022-01-31,16,01,,8.0,875
Truck,2020,2022-01-01,2022-01-31,17,01,6.0,11.0,875
Truck,2020,2022-01-01,2022-01-31,18,01,6.0,7.0,875
Truck,2020,2022-01-01,2022-01-31,19,01,10.0,9.0,875
Truck,2020,2022-01-01,2022-01-31,20,01,12.0,5.0,875
Truck,2020,2022-01-01,2022-01-31,21,01,6.0,3.0,875
Truck,2020,2022-01-01,2022-01-31,22,01,2.0,,875
Truck,2020,2022-01-01,2022-01-31,23,01,3.0,2.0,875
Truck,2020,2022-01-01,2022-01-31,24,01,1.0,,875
Truck,2020,2022-01-01,2022-01-31,25,01,,1.0,875
Truck,2020,2022-01-01,2022-01-31,26,01,1.0,1.0,875
Truck,2020,2022-01-01,2022-01-31,27,01,,1.0,875
Truck,2020,2022-02-01,2022-02-28,9,02,,5.0,826
Truck,2020,2022-02-01,2022-02-28,10,02,,4.0,826
Truck,2020,2022-02-01,2022-02-28,11,02,,7.0,826
Truck,2020,2022-02-01,2022-02-28,12,02,,4.0,826
Truck,2020,2022-02-01,2022-02-28,13,02,,7.0,826
Truck,2020,2022-02-01,2022-02-28,14,02,,10.0,826
Truck,2020,2022-02-01,2022-02-28,15,02,2.0,11.0,826
Truck,2020,2022-02-01,2022-02-28,16,02,2.0,8.0,826
Truck,2020,2022-02-01,2022-02-28,17,02,4.0,6.0,826
Truck,2020,2022-02-01,2022-02-28,18,02,5.0,4.0,826
Truck,2020,2022-02-01,2022-02-28,19,02,6.0,8.0,826
Truck,2020,2022-02-01,2022-02-28,20,02,9.0,3.0,826
Truck,2020,2022-02-01,2022-02-28,21,02,4.0,3.0,826
Truck,2020,2022-02-01,2022-02-28,22,02,1.0,3.0,826
Truck,2020,2022-02-01,2022-02-28,23,02,3.0,,826
Truck,2020,2022-02-01,2022-02-28,24,02,3.0,1.0,826
Truck,2020,2022-02-01,2022-02-28,25,02,1.0,,826
Truck,2020,2022-02-01,2022-02-28,26,02,1.0,,826
Truck,2020,2022-02-01,2022-02-28,27,02,1.0,,826
Truck,2020,2022-03-01,2022-03-31,9,03,,2.0,784
Truck,2020,2022-03-01,2022-03-31,10,03,,1.0,784
Truck,2020,2022-03-01,2022-03-31,11,03,,2.0,784
Truck,2020,2022-03-01,2022-03-31,12,03,,1.0,784
Truck,2020,2022-03-01,2022-03-31,13,03,,4.0,784
Truck,2020,2022-03-01,2022-03-31,14,03,,10.0,784
Truck,2020,2022-03-01,2022-03-31,15,03,5.0,13.0,784
Truck,2020,2022-03-01,2022-03-31,16,03,3.0,7.0,784
Truck,2020,2022-03-01,2022-03-31,17,03,7.0,13.0,784
Truck,2020,2022-03-01,2022-03-31,18,03,9.0,9.0,784
Truck,2020,2022-03-01,2022-03-31,19,03,8.0,7.0,784
Truck,2020,2022-03-01,2022-03-31,20,03,6.0,8.0,784
Truck,2020,2022-03-01,2022-03-31,21,03,3.0,8.0,784
Truck,2020,2022-03-01,2022-03-31,22,03,6.0,5.0,784
Truck,2020,2022-03-01,2022-03-31,23,03,2.0,3.0,784
Truck,2020,2022-03-01,2022-03-31,24,03,3.0,4.0,784
Truck,2020,2022-03-01,2022-03-31,25,03,1.0,2.0,784
Truck,2020,2022-03-01,2022-03-31,26,03,1.0,,784
Truck,2020,2022-04-01,2022-04-30,10,04,,3.0,730
Truck,2020,2022-04-01,2022-04-30,11,04,,4.0,730
Truck,2020,2022-04-01,2022-04-30,12,04,,2.0,730
Truck,2020,2022-04-01,2022-04-30,13,04,,4.0,730
Truck,2020,2022-04-01,2022-04-30,14,04,,4.0,730
Truck,2020,2022-04-01,2022-04-30,15,04,,3.0,730
Truck,2020,2022-04-01,2022-04-30,16,04,2.0,9.0,730
Truck,2020,2022-04-01,2022-04-30,17,04,9.0,5.0,730
Truck,2020,2022-04-01,2022-04-30,18,04,11.0,4.0,730
Truck,2020,2022-04-01,2022-04-30,19,04,7.0,12.0,730
Truck,2020,2022-04-01,2022-04-30,20,04,7.0,10.0,730
Truck,2020,2022-04-01,2022-04-30,21,04,8.0,7.0,730
Truck,2020,2022-04-01,2022-04-30,22,04,7.0,6.0,730
Truck,2020,2022-04-01,2022-04-30,23,04,4.0,3.0,730
Truck,2020,2022-04-01,2022-04-30,24,04,4.0,2.0,730
Truck,2020,2022-04-01,2022-04-30,25,04,2.0,1.0,730
Truck,2020,2022-04-01,2022-04-30,26,04,3.0,,730
Truck,2020,2022-04-01,2022-04-30,27,04,1.0,,730
Truck,2020,2022-04-01,2022-04-30,28,04,1.0,,730
Truck,2020,2022-04-01,2022-04-30,30,04,1.0,,730
Truck,2020,2022-05-01,2022-05-31,11,05,,2.0,665
Truck,2020,2022-05-01,2022-05-31,12,05,,2.0,665
Truck,2020,2022-05-01,2022-05-31,13,05,,4.0,665
Truck,2020,2022-05-01,2022-05-31,14,05,,7.0,665
Truck,2020,2022-05-01,2022-05-31,15,05,,4.0,665
Truck,2020,2022-05-01,2022-05-31,16,05,4.0,5.0,665
Truck,2020,2022-05-01,2022-05-31,17,05,6.0,6.0,665
Truck,2020,2022-05-01,2022-05-31,18,05,4.0,2.0,665
Truck,2020,2022-05-01,2022-05-31,19,05,9.0,11.0,665
Truck,2020,2022-05-01,2022-05-31,20,05,7.0,8.0,665
Truck,2020,2022-05-01,2022-05-31,21,05,8.0,10.0,665
Truck,2020,2022-05-01,2022-05-31,22,05,8.0,8.0,665
Truck,2020,2022-05-01,2022-05-31,23,05,4.0,2.0,665
Truck,2020,2022-05-01,2022-05-31,24,05,4.0,4.0,665
Truck,2020,2022-05-01,2022-05-31,25,05,5.0,,665
Truck,2020,2022-05-01,2022-05-31,26,05,1.0,1.0,665
Truck,2020,2022-05-01,2022-05-31,27,05,1.0,,665
Truck,2020,2022-05-01,2022-05-31,28,05,1.0,1.0,665
Truck,2020,2022-06-01,2022-06-30,14,06,,4.0,603
Truck,2020,2022-06-01,2022-06-30,15,06,,11.0,603
Truck,2020,2022-06-01,2022-06-30,16,06,,4.0,603
Truck,2020,2022-06-01,2022-06-30,17,06,3.0,14.0,603
Truck,2020,2022-06-01,2022-06-30,18,06,9.0,7.0,603
Truck,2020,2022-06-01,2022-06-30,19,06,6.0,8.0,603
Truck,2020,2022-06-01,2022-06-30,20,06,10.0,2.0,603
Truck,2020,2022-06-01,2022-06-30,21,06,5.0,6.0,603
Truck,2020,2022-06-01,2022-06-30,22,06,10.0,2.0,603
Truck,2020,2022-06-01,2022-06-30,23,06,11.0,8.0,603
Truck,2020,2022-06-01,2022-06-30,24,06,4.0,3.0,603
Truck,2020,2022-06-01,2022-06-30,25,06,1.0,5.0,603
Truck,2020,2022-06-01,2022-06-30,26,06,6.0,,603
Truck,2020,2022-06-01,2022-06-30,28,06,1.0,1.0,603
Truck,2020,2022-07-01,2022-07-31,13,07,,2.0,537
Truck,2020,2022-07-01,2022-07-31,14,07,,1.0,537
Truck,2020,2022-07-01,2022-07-31,15,07,1.0,3.0,537
Truck,2020,2022-07-01,2022-07-31,16,07,1.0,13.0,537
Truck,2020,2022-07-01,2022-07-31,17,07,1.0,10.0,537
Truck,2020,2022-07-01,2022-07-31,18,07,6.0,9.0,537
Truck,2020,2022-07-01,2022-07-31,19,07,6.0,4.0,537
Truck,2020,2022-07-01,2022-07-31,20,07,6.0,6.0,537
Truck,2020,2022-07-01,2022-07-31,21,07,9.0,7.0,537
Truck,2020,2022-07-01,2022-07-31,22,07,5.0,2.0,537
Truck,2020,2022-07-01,2022-07-31,23,07,5.0,4.0,537
Truck,2020,2022-07-01,2022-07-31,24,07,6.0,2.0,537
Truck,2020,2022-07-01,2022-07-31,25,07,5.0,3.0,537
Truck,2020,2022-07-01,2022-07-31,26,07,5.0,,537
Truck,2020,2022-07-01,2022-07-31,28,07,,2.0,537
Truck,2020,2022-07-01,2022-07-31,29,07,1.0,,537
Truck,2020,2022-07-01,2022-07-31,30,07,1.0,,537
Truck,2020,2022-08-01,2022-08-31,15,08,,2.0,476
Truck,2020,2022-08-01,2022-08-31,16,08,,5.0,476
Truck,2020,2022-08-01,2022-08-31,17,08,3.0,7.0,476
Truck,2020,2022-08-01,2022-08-31,18,08,6.0,9.0,476
Truck,2020,2022-08-01,2022-08-31,19,08,2.0,2.0,476
Truck,2020,2022-08-01,2022-08-31,20,08,11.0,9.0,476
Truck,2020,2022-08-01,2022-08-31,21,08,7.0,7.0,476
Truck,2020,2022-08-01,2022-08-31,22,08,3.0,4.0,476
Truck,2020,2022-08-01,2022-08-31,23,08,4.0,7.0,476
Truck,2020,2022-08-01,2022-08-31,24,08,9.0,6.0,476
Truck,2020,2022-08-01,2022-08-31,25,08,8.0,,476
Truck,2020,2022-08-01,2022-08-31,26,08,9.0,,476
Truck,2020,2022-08-01,2022-08-31,27,08,3.0,,476
Truck,2020,2022-08-01,2022-08-31,28,08,5.0,,476
Truck,2020,2022-08-01,2022-08-31,29,08,2.0,,476
Truck,2020,2022-08-01,2022-08-31,32,08,,1.0,476
Truck,2020,2022-09-01,2022-09-30,15,09,,2.0,404
Truck,2020,2022-09-01,2022-09-30,16,09,,4.0,404
Truck,2020,2022-09-01,2022-09-30,17,09,2.0,7.0,404
Truck,2020,2022-09-01,2022-09-30,18,09,6.0,3.0,404
Truck,2020,2022-09-01,2022-09-30,19,09,3.0,1.0,404
Truck,2020,2022-09-01,2022-09-30,20,09,10.0,5.0,404
Truck,2020,2022-09-01,2022-09-30,21,09,5.0,4.0,404
Truck,2020,2022-09-01,2022-09-30,22,09,6.0,2.0,404
Truck,2020,2022-09-01,2022-09-30,23,09,5.0,4.0,404
Truck,2020,2022-09-01,2022-09-30,24,09,5.0,4.0,404
Truck,2020,2022-09-01,2022-09-30,25,09,7.0,4.0,404
Truck,2020,2022-09-01,2022-09-30,26,09,2.0,,404
Truck,2020,2022-09-01,2022-09-30,28,09,2.0,2.0,404
Truck,2020,2022-09-01,2022-09-30,29,09,1.0,,404
Truck,2020,2022-09-01,2022-09-30,30,09,2.0,,404
Truck,2020,2022-09-01,2022-09-30,31,09,,2.0,404
Truck,2020,2022-10-01,2022-10-31,16,10,1.0,3.0,349
Truck,2020,2022-10-01,2022-10-31,17,10,2.0,,349
Truck,2020,2022-10-01,2022-10-31,18,10,,2.0,349
Truck,2020,2022-10-01,2022-10-31,19,10,7.0,5.0,349
Truck,2020,2022-10-01,2022-10-31,20,10,4.0,3.0,349
Truck,2020,2022-10-01,2022-10-31,21,10,5.0,5.0,349
Truck,2020,2022-10-01,2022-10-31,22,10,7.0,4.0,349
Truck,2020,2022-10-01,2022-10-31,23,10,9.0,5.0,349
Truck,2020,2022-10-01,2022-10-31,24,10,8.0,3.0,349
Truck,2020,2022-10-01,2022-10-31,25,10,6.0,3.0,349
Truck,2020,2022-10-01,2022-10-31,26,10,7.0,1.0,349
Truck,2020,2022-10-01,2022-10-31,27,10,2.0,2.0,349
Truck,2020,2022-10-01,2022-10-31,28,10,2.0,1.0,349
Truck,2020,2022-10-01,2022-10-31,29,10,1.0,,349
Truck,2020,2022-10-01,2022-10-31,30,10,1.0,1.0,349
Truck,2020,2022-10-01,2022-10-31,31,10,1.0,1.0,349
Truck,2020,2022-10-01,2022-10-31,36,10,1.0,,349
Truck,2020,2022-11-01,2022-11-30,17,11,1.0,3.0,284
Truck,2020,2022-11-01,2022-11-30,18,11,,3.0,284
Truck,2020,2022-11-01,2022-11-30,19,11,2.0,4.0,284
Truck,2020,2022-11-01,2022-11-30,20,11,2.0,2.0,284
Truck,2020,2022-11-01,2022-11-30,21,11,5.0,1.0,284
Truck,2020,2022-11-01,2022-11-30,22,11,6.0,4.0,284
Truck,2020,2022-11-01,2022-11-30,23,11,5.0,4.0,284
Truck,2020,2022-11-01,2022-11-30,24,11,3.0,2.0,284
Truck,2020,2022-11-01,2022-11-30,25,11,8.0,3.0,284
Truck,2020,2022-11-01,2022-11-30,26,11,2.0,4.0,284
