vin,manufacture_date,purchase_date,model_year,car_type,annual_mileage,n_fails,nvlw_timeout,days_to_mileout,nvlw_mileout,nvlw_end_date
21810,2021-07-09,2022-06-21,2021,Minivan,11480.844574427312,0.0,2025-06-21,1144.5151020743133,2025-08-09,2025-06-21
21811,2020-11-21,2021-06-20,2021,Minivan,11664.613764124102,0.0,2024-06-20,1126.4839338627417,2024-07-20,2024-06-20
21812,2021-01-31,2021-07-29,2021,Minivan,16132.722955668207,0.0,2024-07-29,814.4936249204775,2023-10-21,2023-10-21
21813,2020-11-27,2021-04-03,2021,Minivan,10842.392316528227,0.0,2024-04-03,1211.9096612994977,2024-07-28,2024-04-03
21814,2021-04-15,2021-10-24,2021,Minivan,12205.358816348113,0.0,2024-10-24,1076.5762971589174,2024-10-05,2024-10-05
21815,2020-11-07,2021-04-17,2021,Minivan,16522.2990034842,0.0,2024-04-17,795.2888394786376,2023-06-21,2023-06-21
21816,2021-05-31,2022-04-30,2021,Minivan,10986.13859035586,0.0,2025-04-30,1196.0526341379764,2025-08-08,2025-04-30
21817,2021-01-18,2021-08-04,2021,Minivan,13542.343679968873,0.0,2024-08-04,970.2899520587415,2024-03-31,2024-03-31
21818,2020-12-17,2021-05-15,2021,Minivan,10871.369333399689,0.0,2024-05-15,1208.6793849998717,2024-09-05,2024-05-15
21819,2021-04-13,2022-01-12,2021,Minivan,7610.145337069274,0.0,2025-01-12,1726.6424513595844,2026-10-05,2025-01-12
21820,2021-03-10,2022-01-14,2021,Minivan,12286.323529997917,0.0,2025-01-14,1069.4818484893199,2024-12-18,2024-12-18
21821,2021-01-29,2021-04-10,2021,Minivan,12129.577696961029,0.0,2024-04-10,1083.302348052243,2024-03-28,2024-03-28
21822,2021-06-17,2021-10-17,2021,Minivan,11521.127046172533,0.0,2024-10-17,1140.5134191593938,2024-12-01,2024-10-17
21823,2021-04-03,2021-11-23,2021,Minivan,16613.256594515737,2.0,2024-11-23,790.9346325474619,2024-01-23,2024-01-23
21824,2021-07-26,2022-07-20,2021,Minivan,13037.679798228048,0.0,2025-07-20,1007.8480376382506,2025-04-23,2025-04-23
21825,2021-06-14,2022-02-11,2021,Minivan,18536.222458785644,0.0,2025-02-11,708.8822994661468,2024-01-21,2024-01-21
21826,2020-10-24,2021-03-12,2021,Minivan,10873.018706879693,0.0,2024-03-12,1208.4960353913414,2024-07-02,2024-03-12
21827,2020-12-28,2021-04-23,2021,Minivan,17476.034915091175,0.0,2024-04-23,751.8868017740767,2023-05-15,2023-05-15
21828,2020-08-17,2021-01-27,2021,Minivan,18857.103333361963,0.0,2024-01-27,696.8196423229399,2022-12-25,2022-12-25
21829,2021-06-05,2022-05-14,2021,Minivan,14815.411138713049,0.0,2025-05-14,886.9143000469858,2024-10-17,2024-10-17
21830,2021-02-16,2021-05-24,2021,Minivan,14235.104613621328,1.0,2024-05-24,923.0701393951512,2023-12-03,2023-12-03
21831,2020-08-07,2020-11-21,2021,Minivan,15560.48172521624,1.0,2023-11-21,844.4468643092343,2023-03-15,2023-03-15
21832,2021-04-17,2021-10-25,2021,Minivan,10793.805599235879,0.0,2024-10-25,1217.3648931504022,2025-02-23,2024-10-25
21833,2021-03-16,2021-07-07,2021,Minivan,12392.809725975054,0.0,2024-07-07,1060.2922412710695,2024-06-01,2024-06-01
21834,2021-01-06,2021-08-17,2021,Minivan,10337.942439092425,0.0,2024-08-17,1271.0459627161135,2025-02-08,2024-08-17
21835,2020-12-27,2021-10-23,2021,Minivan,11466.51220566431,0.0,2024-10-23,1145.945668946221,2024-12-12,2024-10-23
21836,2021-06-03,2022-02-15,2021,Minivan,8706.983590912518,0.0,2025-02-15,1509.1334286783567,2026-04-04,2025-02-15
21837,2020-08-27,2021-06-27,2021,Minivan,12319.06300258126,0.0,2024-06-27,1066.6395648148502,2024-05-29,2024-05-29
21838,2021-03-11,2022-02-17,2021,Minivan,15981.754822475183,0.0,2025-02-17,822.1875598742877,2024-05-19,2024-05-19
21839,2021-01-28,2021-07-10,2021,Minivan,13013.686850407843,1.0,2024-07-10,1009.7061771229112,2024-04-15,2024-04-15
21840,2020-10-23,2021-01-30,2021,Minivan,15207.184548895795,1.0,2024-01-30,864.0652684756235,2023-06-13,2023-06-13
21841,2021-03-31,2021-11-26,2021,Minivan,15309.388391298107,0.0,2024-11-26,858.2968609947088,2024-04-02,2024-04-02
21842,2020-10-28,2021-01-26,2021,Minivan,13833.320927529168,0.0,2024-01-26,949.8803699298685,2023-09-03,2023-09-03
21843,2020-11-17,2021-10-20,2021,Minivan,14249.146115351572,0.0,2024-10-20,922.160520611364,2024-04-29,2024-04-29
21844,2021-07-01,2022-05-21,2021,Minivan,13799.20848594514,1.0,2025-05-21,952.2285291495841,2024-12-28,2024-12-28
21845,2021-03-27,2021-07-17,2021,Minivan,9726.79772579565,0.0,2024-07-17,1350.9070888924189,2025-03-29,2024-07-17
21846,2021-01-20,2021-12-22,2021,Minivan,12751.80733045276,1.0,2024-12-22,1030.4421686657854,2024-10-17,2024-10-17
21847,2020-12-13,2021-08-20,2021,Minivan,10367.165181535973,0.0,2024-08-20,1267.463165668709,2025-02-07,2024-08-20
21848,2020-09-12,2021-06-25,2021,Minivan,14449.780466896882,0.0,2024-06-25,909.3563760433962,2023-12-21,2023-12-21
21849,2020-12-07,2021-09-28,2021,Minivan,11228.012310338057,0.0,2024-09-28,1170.2872812048402,2024-12-11,2024-09-28
21850,2021-03-15,2021-08-29,2021,Minivan,14492.328046245653,0.0,2024-08-29,906.6866246796019,2024-02-22,2024-02-22
21851,2020-11-29,2021-09-08,2021,Minivan,13094.076785384768,0.0,2024-09-08,1003.5071746842425,2024-06-08,2024-06-08
21852,2020-10-25,2021-02-20,2021,Minivan,11096.922682079923,0.0,2024-02-20,1184.1120620962222,2024-05-19,2024-02-20
21853,2020-12-20,2021-10-29,2021,Minivan,13245.934431111908,0.0,2024-10-29,992.0024946776808,2024-07-17,2024-07-17
21854,2020-08-30,2021-04-06,2021,Minivan,9620.61295054058,0.0,2024-04-06,1365.8173411145976,2025-01-01,2024-04-06
21855,2021-04-20,2021-08-17,2021,Minivan,18655.0753428357,0.0,2024-08-17,704.3659571734879,2023-07-22,2023-07-22
21856,2020-11-19,2021-07-03,2021,Minivan,13633.292590688725,0.0,2024-07-03,963.8170612559409,2024-02-22,2024-02-22
21857,2021-02-08,2021-11-04,2021,Minivan,10032.832451072793,0.0,2024-11-04,1309.6999340993643,2025-06-06,2024-11-04
21858,2021-01-25,2021-10-23,2021,Minivan,14891.714282417723,0.0,2024-10-23,882.3698703052657,2024-03-23,2024-03-23
21859,2021-04-15,2022-03-30,2021,Minivan,10422.961292273181,0.0,2025-03-30,1260.6781922658615,2025-09-11,2025-03-30
21860,2021-02-10,2021-10-29,2021,Minivan,10641.319580803354,1.0,2024-10-29,1234.809264041294,2025-03-17,2024-10-29
21861,2020-09-01,2021-04-01,2021,Minivan,20506.6641649727,0.0,2024-04-01,640.7673083389325,2023-01-02,2023-01-02
21862,2021-06-26,2022-05-06,2021,Minivan,13875.641528921002,0.0,2025-05-06,946.9832420081113,2024-12-08,2024-12-08
21863,2020-09-12,2021-02-04,2021,Minivan,9875.662706727819,0.0,2024-02-04,1330.5436192194315,2024-09-27,2024-02-04
21864,2021-03-17,2021-11-02,2021,Minivan,8940.64124283112,0.0,2024-11-02,1469.6932404637146,2025-11-11,2024-11-02
21865,2021-04-13,2021-08-13,2021,Minivan,10561.553054932958,0.0,2024-08-13,1244.135207355961,2025-01-08,2024-08-13
21866,2021-04-28,2022-03-17,2021,Minivan,13878.050650776395,0.0,2025-03-17,946.8188530688851,2024-10-19,2024-10-19
21867,2021-04-12,2021-12-13,2021,Minivan,12626.456080496242,0.0,2024-12-13,1040.67205526474,2024-10-19,2024-10-19
21868,2021-01-31,2021-07-05,2021,Minivan,16381.834822941015,0.0,2024-07-05,802.1079532311503,2023-09-15,2023-09-15
21869,2021-06-24,2022-06-02,2021,Minivan,13774.313549512275,1.0,2025-06-02,953.949534600602,2025-01-11,2025-01-11
21870,2021-07-15,2021-09-21,2021,Minivan,13916.987566519285,0.0,2024-09-21,944.1698454636462,2024-04-22,2024-04-22
21871,2021-02-03,2021-07-07,2021,Minivan,12079.436801538997,0.0,2024-07-07,1087.7990601619672,2024-06-29,2024-06-29
21872,2020-09-28,2021-04-21,2021,Minivan,15040.337216199805,0.0,2024-04-21,873.6506243920535,2023-09-12,2023-09-12
21873,2021-03-26,2021-11-01,2021,Minivan,10328.80674763543,0.0,2024-11-01,1272.1701858743884,2025-04-26,2024-11-01
21874,2021-01-26,2021-06-21,2021,Minivan,13872.662622735092,0.0,2024-06-21,947.1865897225546,2024-01-24,2024-01-24
21875,2020-12-11,2021-03-30,2021,Minivan,14021.949567330603,0.0,2024-03-30,937.1022151309518,2023-10-23,2023-10-23
21876,2020-12-05,2021-05-16,2021,Minivan,11166.923747859339,1.0,2024-05-16,1176.6893279376868,2024-08-05,2024-05-16
21877,2020-12-07,2021-10-05,2021,Minivan,10391.64085049905,0.0,2024-10-05,1264.4778807351643,2025-03-22,2024-10-05
21878,2021-07-13,2021-11-22,2021,Minivan,11602.967253897963,0.0,2024-11-22,1132.4689376836498,2024-12-28,2024-11-22
21879,2021-01-01,2021-08-12,2021,Minivan,12110.526824119375,0.0,2024-08-12,1085.0064733625231,2024-08-01,2024-08-01
21880,2020-12-22,2021-05-22,2021,Minivan,12854.165744786056,0.0,2024-05-22,1022.2367021624787,2024-03-09,2024-03-09
21881,2021-03-07,2021-06-29,2021,Minivan,9786.768626204275,1.0,2024-06-29,1342.6290639810754,2025-03-03,2024-06-29
21882,2020-12-20,2021-03-08,2021,Minivan,15075.216652191653,0.0,2024-03-08,871.6292643190432,2023-07-28,2023-07-28
21883,2020-10-05,2021-05-02,2021,Minivan,14247.308246207745,0.0,2024-05-02,922.2794771424642,2023-11-10,2023-11-10
21884,2020-08-20,2020-12-06,2021,Minivan,14143.439282574884,0.0,2023-12-06,929.0526679878246,2023-06-23,2023-06-23
21885,2020-11-02,2021-07-08,2021,Minivan,14478.681790868166,1.0,2024-07-08,907.54118294716,2024-01-02,2024-01-02
21886,2021-02-26,2021-06-22,2021,Minivan,16368.083644236423,0.0,2024-06-22,802.7818213543217,2023-09-03,2023-09-03
21887,2020-10-03,2021-05-25,2021,Minivan,13929.793991555694,0.0,2024-05-25,943.3018182440837,2023-12-24,2023-12-24
21888,2021-04-30,2021-07-25,2021,Minivan,11179.871863530338,0.0,2024-07-25,1175.3265297130786,2024-10-12,2024-07-25
21889,2021-07-03,2021-12-05,2021,Minivan,11692.380514185961,0.0,2024-12-05,1123.808790182435,2025-01-02,2024-12-05
21890,2021-05-21,2022-05-14,2021,Minivan,12337.00086888672,0.0,2025-05-14,1065.088682382961,2025-04-13,2025-04-13
21891,2020-08-06,2021-04-25,2021,Minivan,15260.718421288571,0.0,2024-04-25,861.0341687236568,2023-09-03,2023-09-03
21892,2021-07-19,2021-12-09,2021,Minivan,13046.81736658391,1.0,2024-12-09,1007.1421735123507,2024-09-11,2024-09-11
21893,2020-09-20,2021-05-12,2021,Minivan,10282.892911708726,0.0,2024-05-12,1277.8505147163398,2024-11-10,2024-05-12
21894,2021-04-30,2022-04-22,2021,Minivan,14263.393884680643,0.0,2025-04-22,921.2393702534425,2024-10-29,2024-10-29
21895,2021-02-22,2021-07-01,2021,Minivan,15350.721984425203,0.0,2024-07-01,855.9857974974601,2023-11-04,2023-11-04
21896,2020-09-12,2021-01-17,2021,Minivan,14543.511445529526,0.0,2024-01-17,903.4956962913557,2023-07-09,2023-07-09
21897,2020-12-18,2021-07-01,2021,Minivan,14601.469515704472,0.0,2024-07-01,899.9094225322594,2023-12-18,2023-12-18
21898,2021-02-12,2021-05-26,2021,Minivan,8982.79009869368,0.0,2024-05-26,1462.7971772279172,2025-05-28,2024-05-26
21899,2021-06-17,2021-11-16,2021,Minivan,13096.343848450339,0.0,2024-11-16,1003.3334610067395,2024-08-15,2024-08-15
21900,2021-03-05,2021-10-09,2021,Minivan,13689.401398580005,1.0,2024-10-09,959.8666601567404,2024-05-26,2024-05-26
21901,2020-08-11,2021-03-25,2021,Minivan,14241.17548580985,1.0,2024-03-25,922.6766437288074,2023-10-04,2023-10-04
21902,2021-01-02,2021-06-24,2021,Minivan,14027.170621356567,0.0,2024-06-24,936.7534162587401,2024-01-17,2024-01-17
21903,2021-03-28,2021-11-03,2021,Minivan,12784.707942248619,1.0,2024-11-03,1027.790392972316,2024-08-27,2024-08-27
21904,2021-06-29,2022-04-15,2021,Minivan,7725.065763769931,0.0,2025-04-15,1700.9563933585869,2026-12-11,2025-04-15
21905,2020-12-04,2021-07-14,2021,Minivan,9699.60387191759,0.0,2024-07-14,1354.6944981993634,2025-03-30,2024-07-14
21906,2021-06-12,2021-09-09,2021,Minivan,10690.099015441952,0.0,2024-09-09,1229.1747701325444,2025-01-20,2024-09-09
21907,2020-10-11,2021-06-30,2021,Minivan,16065.588949197114,0.0,2024-06-30,817.8971864368955,2023-09-26,2023-09-26
21908,2020-11-03,2021-02-02,2021,Minivan,12083.398892385923,0.0,2024-02-02,1087.44237585998,2024-01-25,2024-01-25
21909,2020-10-03,2021-06-30,2021,Minivan,15628.575331176173,0.0,2024-06-30,840.7676145494903,2023-10-19,2023-10-19
21910,2021-05-08,2021-08-23,2021,Minivan,10863.825781456813,0.0,2024-08-23,1209.5186598470982,2024-12-15,2024-08-23
21911,2021-01-16,2021-04-28,2021,Minivan,14253.488962088508,0.0,2024-04-28,921.8795506805266,2023-11-06,2023-11-06
21912,2020-10-06,2021-09-08,2021,Minivan,12630.87815973162,0.0,2024-09-08,1040.3077152538378,2024-07-14,2024-07-14
21913,2021-01-15,2021-09-05,2021,Minivan,11271.291820274138,1.0,2024-09-05,1165.7936117282084,2024-11-14,2024-09-05
21914,2020-08-20,2020-11-30,2021,Minivan,11471.337534310023,1.0,2023-11-30,1145.4636358401203,2024-01-19,2023-11-30
21915,2021-05-27,2021-12-13,2021,Minivan,10370.27511244803,1.0,2024-12-13,1267.083067471114,2025-06-02,2024-12-13
21916,2021-04-15,2021-09-01,2021,Minivan,11155.364065098185,0.0,2024-09-01,1177.9086655818924,2024-11-22,2024-09-01
21917,2021-01-26,2021-05-22,2021,Minivan,11548.933702544042,0.0,2024-05-22,1137.7673764899587,2024-07-03,2024-05-22
21918,2021-05-17,2021-11-09,2021,Minivan,16202.338843291256,0.0,2024-11-09,810.9940254360715,2024-01-29,2024-01-29
21919,2020-12-29,2021-12-16,2021,Minivan,15741.727179836846,0.0,2024-12-16,834.7241601817792,2024-03-30,2024-03-30
21920,2021-07-04,2021-09-14,2021,Minivan,11406.460804876551,0.0,2024-09-14,1151.9787096784935,2024-11-09,2024-09-14
21921,2020-10-29,2021-06-27,2021,Minivan,14079.459797044126,1.0,2024-06-27,933.2744430122696,2024-01-16,2024-01-16
21922,2021-02-25,2021-10-07,2021,Minivan,17190.97725106527,1.0,2024-10-07,764.3544522278835,2023-11-10,2023-11-10
21923,2021-07-28,2022-06-23,2021,Minivan,13373.911634054035,0.0,2025-06-23,982.5098564687369,2025-03-02,2025-03-02
21924,2020-12-18,2021-08-03,2021,Minivan,11738.071479242988,0.0,2024-08-03,1119.4343145069538,2024-08-26,2024-08-03
21925,2021-05-09,2021-09-16,2021,Minivan,16662.22348103045,0.0,2024-09-16,788.6102365005235,2023-11-14,2023-11-14
21926,2020-12-13,2021-05-17,2021,Minivan,8146.229996321691,0.0,2024-05-17,1613.0160830142497,2025-10-16,2024-05-17
21927,2020-11-13,2021-03-12,2021,Minivan,10117.307086425773,0.0,2024-03-12,1298.7645712197195,2024-10-01,2024-03-12
21928,2021-04-10,2021-10-23,2021,Minivan,13017.262223806447,0.0,2024-10-23,1009.4288471787168,2024-07-28,2024-07-28
21929,2021-03-20,2021-10-05,2021,Minivan,11261.707755816642,1.0,2024-10-05,1166.7857384430195,2024-12-15,2024-10-05
21930,2020-09-23,2021-03-24,2021,Minivan,12559.433531203302,0.0,2024-03-24,1046.22552978638,2024-02-03,2024-02-03
21931,2021-02-02,2021-08-31,2021,Minivan,9924.781666915931,0.0,2024-08-31,1323.9585958653313,2025-04-16,2024-08-31
21932,2020-10-23,2021-06-19,2021,Minivan,15479.869931045261,0.0,2024-06-19,848.844341621205,2023-10-16,2023-10-16
21933,2021-05-02,2021-08-20,2021,Minivan,14947.047402948205,0.0,2024-08-20,879.1033871618165,2024-01-16,2024-01-16
21934,2020-11-01,2021-02-13,2021,Minivan,18358.887202441627,0.0,2024-02-13,715.7296548045928,2023-01-30,2023-01-30
21935,2021-04-11,2021-11-21,2021,Minivan,14691.770510967099,1.0,2024-11-21,894.3782500680409,2024-05-03,2024-05-03
21936,2021-03-07,2022-02-17,2021,Minivan,15942.949620632033,0.0,2025-02-17,824.1887676164586,2024-05-21,2024-05-21
21937,2020-12-11,2021-04-22,2021,Minivan,10644.440894897158,0.0,2024-04-22,1234.4471757365095,2024-09-07,2024-04-22
21938,2020-08-23,2021-07-20,2021,Minivan,13306.452041642902,0.0,2024-07-20,987.4908772735223,2024-04-02,2024-04-02
21939,2020-10-17,2021-07-29,2021,Minivan,13025.731404127113,0.0,2024-07-29,1008.7725281849957,2024-05-03,2024-05-03
21940,2020-08-25,2021-03-05,2021,Minivan,17714.64476283003,0.0,2024-03-05,741.759158928841,2023-03-17,2023-03-17
21941,2021-03-27,2021-11-18,2021,Minivan,8600.802501424063,0.0,2024-11-18,1527.7644147536662,2026-01-24,2024-11-18
21942,2021-04-24,2022-01-10,2021,Minivan,16191.558583912914,1.0,2025-01-10,811.5339812348402,2024-04-01,2024-04-01
21943,2020-10-16,2021-02-08,2021,Minivan,15224.30998833209,1.0,2024-02-08,863.093303412141,2023-06-21,2023-06-21
21944,2021-07-10,2021-11-15,2021,Minivan,17529.51923853381,0.0,2024-11-15,749.5927196403275,2023-12-05,2023-12-05
21945,2020-08-08,2021-08-02,2021,Minivan,12720.224271724683,1.0,2024-08-02,1033.000654651068,2024-05-31,2024-05-31
21946,2020-11-18,2021-07-28,2021,Minivan,15520.103782332277,1.0,2024-07-28,846.643823023804,2023-11-22,2023-11-22
21947,2020-11-22,2021-09-07,2021,Minivan,8291.194824794344,0.0,2024-09-07,1584.8138027954164,2026-01-09,2024-09-07
21948,2020-11-02,2021-06-12,2021,Minivan,12107.257531859219,0.0,2024-06-12,1085.299454928022,2024-06-01,2024-06-01
21949,2020-12-11,2021-04-08,2021,Minivan,14328.720765232767,1.0,2024-04-08,917.039295781583,2023-10-12,2023-10-12
21950,2021-05-01,2022-02-22,2021,Minivan,11940.301992904806,0.0,2025-02-22,1100.4746787650831,2025-02-26,2025-02-22
21951,2021-07-08,2021-09-25,2021,Minivan,12954.189613135877,0.0,2024-09-25,1014.3436519313957,2024-07-05,2024-07-05
21952,2021-05-23,2021-08-30,2021,Minivan,19546.817422251563,0.0,2024-08-30,672.2321959707765,2023-07-03,2023-07-03
21953,2020-12-26,2021-05-29,2021,Minivan,11764.786277717445,1.0,2024-05-29,1116.8923675976343,2024-06-19,2024-05-29
21954,2020-12-07,2021-11-21,2021,Minivan,15440.387216066112,0.0,2024-11-21,851.014927030295,2024-03-21,2024-03-21
21955,2021-07-30,2021-12-28,2021,Minivan,9411.67798725982,0.0,2024-12-28,1396.137863809944,2025-10-24,2024-12-28
21956,2021-05-02,2021-08-27,2021,Minivan,9423.41990680255,0.0,2024-08-27,1394.398225904646,2025-06-21,2024-08-27
21957,2020-10-24,2021-07-08,2021,Minivan,17618.563970496263,1.0,2024-07-08,745.8042563516535,2023-07-24,2023-07-24
21958,2020-11-23,2021-06-17,2021,Minivan,11717.155330014197,0.0,2024-06-17,1121.4326028725677,2024-07-12,2024-06-17
21959,2021-02-28,2021-06-22,2021,Minivan,16871.803252961363,0.0,2024-06-22,778.8142027849719,2023-08-10,2023-08-10
21960,2021-05-10,2022-04-14,2021,Minivan,12608.16150541411,0.0,2025-04-14,1042.1820813730465,2025-02-19,2025-02-19
21961,2021-01-15,2021-08-02,2021,Minivan,12983.907819340846,0.0,2024-08-02,1012.0219723392242,2024-05-10,2024-05-10
21962,2020-10-06,2021-08-28,2021,Minivan,10159.873108117616,1.0,2024-08-28,1293.3232393917697,2025-03-13,2024-08-28
21963,2021-03-16,2021-10-27,2021,Minivan,10130.13502489648,0.0,2024-10-27,1297.1199266057442,2025-05-16,2024-10-27
21964,2020-08-12,2021-02-27,2021,Minivan,13320.47926346536,0.0,2024-02-27,986.4509932491417,2023-11-10,2023-11-10
21965,2020-12-26,2021-06-11,2021,Minivan,16849.925135544127,0.0,2024-06-11,779.8254232169722,2023-07-31,2023-07-31
21966,2021-03-26,2021-07-26,2021,Minivan,11241.38309995867,0.0,2024-07-26,1168.8953114717983,2024-10-07,2024-07-26
21967,2021-04-08,2021-10-15,2021,Minivan,13467.887958049958,0.0,2024-10-15,975.6540922324814,2024-06-17,2024-06-17
21968,2021-02-05,2021-09-04,2021,Minivan,8309.565427026535,0.0,2024-09-04,1581.3101317263436,2026-01-02,2024-09-04
21969,2020-08-17,2021-05-05,2021,Minivan,14929.669026386528,0.0,2024-05-05,880.1266777432584,2023-10-02,2023-10-02
21970,2021-06-14,2021-09-01,2021,Minivan,14675.7633908405,0.0,2024-09-01,895.3537645749311,2024-02-13,2024-02-13
21971,2021-01-18,2021-05-31,2021,Minivan,10577.98763847962,0.0,2024-05-31,1242.2022457466796,2024-10-24,2024-05-31
21972,2021-01-03,2021-08-31,2021,Minivan,14260.99823219801,0.0,2024-08-31,921.3941258566979,2024-03-09,2024-03-09
21973,2021-04-26,2022-04-21,2021,Minivan,11955.252106801063,0.0,2025-04-21,1099.0985286311916,2025-04-24,2025-04-21
21974,2021-07-13,2022-06-17,2021,Minivan,13840.954336265731,0.0,2025-06-17,949.356502504375,2025-01-21,2025-01-21
21975,2021-02-23,2021-09-28,2021,Minivan,12356.813472669564,0.0,2024-09-28,1063.3809459908628,2024-08-26,2024-08-26
21976,2021-03-12,2021-10-13,2021,Minivan,17249.927194390464,0.0,2024-10-13,761.7423454559867,2023-11-14,2023-11-14
21977,2021-01-16,2021-03-31,2021,Minivan,15140.945567810624,1.0,2024-03-31,867.8454024651803,2023-08-16,2023-08-16
21978,2020-08-16,2021-06-13,2021,Minivan,14941.954462542097,1.0,2024-06-13,879.4030280938543,2023-11-09,2023-11-09
21979,2021-04-09,2021-09-27,2021,Minivan,11002.023654615039,1.0,2024-09-27,1194.3257361102055,2025-01-03,2024-09-27
21980,2021-01-14,2021-12-18,2021,Minivan,18000.138741663563,0.0,2024-12-18,729.9943732981253,2023-12-18,2023-12-18
21981,2021-04-18,2021-12-20,2021,Minivan,7868.3574340252535,0.0,2024-12-20,1669.9800574867768,2026-07-17,2024-12-20
21982,2021-04-02,2021-08-10,2021,Minivan,12060.638189567066,0.0,2024-08-10,1089.4945850681952,2024-08-03,2024-08-03
21983,2021-04-29,2022-04-16,2021,Minivan,13275.380852828452,0.0,2025-04-16,989.8021115680755,2024-12-31,2024-12-31
21984,2021-02-26,2021-12-18,2021,Minivan,12455.434938216062,0.0,2024-12-18,1054.9611527160355,2024-11-07,2024-11-07
21985,2021-01-06,2021-07-03,2021,Minivan,8406.249256843024,1.0,2024-07-03,1563.1228147682527,2025-10-13,2024-07-03
21986,2020-09-03,2020-11-25,2021,Minivan,12172.507928983063,1.0,2023-11-25,1079.481736767927,2023-11-09,2023-11-09
21987,2021-04-15,2021-09-12,2021,Minivan,12403.319855268008,0.0,2024-09-12,1059.3937875768886,2024-08-06,2024-08-06
21988,2021-03-19,2021-07-10,2021,Minivan,17394.08958716867,0.0,2024-07-10,755.4290170894117,2023-08-04,2023-08-04
21989,2020-12-22,2021-12-13,2021,Minivan,14390.779617542568,0.0,2024-12-13,913.0846520630578,2024-06-13,2024-06-13
21990,2021-03-02,2021-09-02,2021,Minivan,15593.139694562034,0.0,2024-09-02,842.6782711747562,2023-12-24,2023-12-24
21991,2020-11-15,2021-07-23,2021,Minivan,9319.415520522874,0.0,2024-07-23,1409.9596665760396,2025-06-02,2024-07-23
21992,2021-04-24,2021-08-19,2021,Minivan,10853.02141410547,0.0,2024-08-19,1210.722756238386,2024-12-12,2024-08-19
