vin,purchase_date,nvlw_end_date,n_claims,censor_date,days_to_censor,censor_claim_status,days_to_censor_claim,censor_claim_date
24991,2021-12-21,2023-08-20,5.0,2023-05-16,511,Claim,175,2022-06-14
24991,2021-12-21,2023-08-20,5.0,2023-05-16,511,Claim,252,2022-08-30
24991,2021-12-21,2023-08-20,5.0,2023-05-16,511,Claim,447,2023-03-13
24991,2021-12-21,2023-08-20,5.0,2023-05-16,511,Censor,511,2023-05-16
25537,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
26237,2021-12-21,2024-12-21,1.0,2023-05-16,511,Claim,282,2022-09-29
26237,2021-12-21,2024-12-21,1.0,2023-05-16,511,Censor,511,2023-05-16
26562,2021-12-21,2024-06-12,0.0,2023-05-16,511,Censor,511,2023-05-16
26801,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
27003,2021-12-21,2024-04-30,0.0,2023-05-16,511,Censor,511,2023-05-16
27108,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
27109,2021-12-21,2024-10-31,0.0,2023-05-16,511,Censor,511,2023-05-16
27527,2021-12-21,2024-11-28,0.0,2023-05-16,511,Censor,511,2023-05-16
27923,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
28103,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
28997,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
29308,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
29617,2021-12-21,2024-12-21,0.0,2023-05-16,511,Censor,511,2023-05-16
20500,2021-12-22,2024-12-22,0.0,2023-05-16,510,Censor,510,2023-05-16
20932,2021-12-22,2024-12-22,0.0,2023-05-16,510,Censor,510,2023-05-16
21239,2021-12-22,2024-12-22,0.0,2023-05-16,510,Censor,510,2023-05-16
21609,2021-12-22,2024-09-12,0.0,2023-05-16,510,Censor,510,2023-05-16
21740,2021-12-22,2024-12-22,1.0,2023-05-16,510,Claim,442,2023-03-09
21740,2021-12-22,2024-12-22,1.0,2023-05-16,510,Censor,510,2023-05-16
21828,2021-12-22,2024-12-13,0.0,2023-05-16,510,Censor,510,2023-05-16
23155,2021-12-22,2023-12-08,0.0,2023-05-16,510,Censor,510,2023-05-16
23625,2021-12-22,2024-08-25,1.0,2023-05-16,510,Claim,239,2022-08-18
23625,2021-12-22,2024-08-25,1.0,2023-05-16,510,Censor,510,2023-05-16
23681,2021-12-22,2023-09-12,0.0,2023-05-16,510,Censor,510,2023-05-16
23816,2021-12-22,2023-09-28,1.0,2023-05-16,510,Claim,447,2023-03-14
23816,2021-12-22,2023-09-28,1.0,2023-05-16,510,Censor,510,2023-05-16
24573,2021-12-22,2024-12-22,2.0,2023-05-16,510,Claim,263,2022-09-11
24573,2021-12-22,2024-12-22,2.0,2023-05-16,510,Claim,288,2022-10-06
24573,2021-12-22,2024-12-22,2.0,2023-05-16,510,Censor,510,2023-05-16
24644,2021-12-22,2023-05-23,4.0,2023-05-16,510,Claim,60,2022-02-20
24644,2021-12-22,2023-05-23,4.0,2023-05-16,510,Claim,326,2022-11-13
24644,2021-12-22,2023-05-23,4.0,2023-05-16,510,Claim,377,2023-01-03
24644,2021-12-22,2023-05-23,4.0,2023-05-16,510,Claim,484,2023-04-20
24644,2021-12-22,2023-05-23,4.0,2023-05-16,510,Censor,510,2023-05-16
27020,2021-12-22,2024-11-06,0.0,2023-05-16,510,Censor,510,2023-05-16
28357,2021-12-22,2024-12-22,0.0,2023-05-16,510,Censor,510,2023-05-16
28569,2021-12-22,2024-12-22,0.0,2023-05-16,510,Censor,510,2023-05-16
28680,2021-12-22,2024-12-22,0.0,2023-05-16,510,Censor,510,2023-05-16
28692,2021-12-22,2024-12-22,0.0,2023-05-16,510,Censor,510,2023-05-16
20255,2021-12-23,2024-12-23,0.0,2023-05-16,509,Censor,509,2023-05-16
20259,2021-12-23,2024-05-01,0.0,2023-05-16,509,Censor,509,2023-05-16
20381,2021-12-23,2024-06-09,0.0,2023-05-16,509,Censor,509,2023-05-16
21400,2021-12-23,2024-04-24,0.0,2023-05-16,509,Censor,509,2023-05-16
22184,2021-12-23,2023-09-24,2.0,2023-05-16,509,Claim,51,2022-02-12
22184,2021-12-23,2023-09-24,2.0,2023-05-16,509,Claim,413,2023-02-09
22184,2021-12-23,2023-09-24,2.0,2023-05-16,509,Censor,509,2023-05-16
22212,2021-12-23,2023-10-18,1.0,2023-05-16,509,Claim,394,2023-01-21
22212,2021-12-23,2023-10-18,1.0,2023-05-16,509,Censor,509,2023-05-16
22419,2021-12-23,2023-06-28,5.0,2023-05-16,509,Claim,17,2022-01-09
22419,2021-12-23,2023-06-28,5.0,2023-05-16,509,Claim,201,2022-07-12
22419,2021-12-23,2023-06-28,5.0,2023-05-16,509,Claim,218,2022-07-29
22419,2021-12-23,2023-06-28,5.0,2023-05-16,509,Claim,421,2023-02-17
22419,2021-12-23,2023-06-28,5.0,2023-05-16,509,Claim,464,2023-04-01
22419,2021-12-23,2023-06-28,5.0,2023-05-16,509,Censor,509,2023-05-16
23243,2021-12-23,2024-06-16,0.0,2023-05-16,509,Censor,509,2023-05-16
24638,2021-12-23,2023-09-21,2.0,2023-05-16,509,Claim,449,2023-03-17
24638,2021-12-23,2023-09-21,2.0,2023-05-16,509,Claim,465,2023-04-02
24638,2021-12-23,2023-09-21,2.0,2023-05-16,509,Censor,509,2023-05-16
25171,2021-12-23,2023-11-01,0.0,2023-05-16,509,Censor,509,2023-05-16
26502,2021-12-23,2024-12-03,0.0,2023-05-16,509,Censor,509,2023-05-16
26528,2021-12-23,2024-05-09,0.0,2023-05-16,509,Censor,509,2023-05-16
26687,2021-12-23,2023-10-29,0.0,2023-05-16,509,Censor,509,2023-05-16
26764,2021-12-23,2023-09-20,0.0,2023-05-16,509,Censor,509,2023-05-16
27542,2021-12-23,2024-06-22,1.0,2023-05-16,509,Claim,471,2023-04-08
27542,2021-12-23,2024-06-22,1.0,2023-05-16,509,Censor,509,2023-05-16
28277,2021-12-23,2024-12-23,0.0,2023-05-16,509,Censor,509,2023-05-16
28579,2021-12-23,2024-12-23,1.0,2023-05-16,509,Claim,27,2022-01-19
28579,2021-12-23,2024-12-23,1.0,2023-05-16,509,Censor,509,2023-05-16
28896,2021-12-23,2024-12-23,0.0,2023-05-16,509,Censor,509,2023-05-16
20542,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
20829,2021-12-24,2024-07-11,0.0,2023-05-16,508,Censor,508,2023-05-16
21370,2021-12-24,2024-07-02,2.0,2023-05-16,508,Claim,382,2023-01-10
21370,2021-12-24,2024-07-02,2.0,2023-05-16,508,Claim,474,2023-04-12
21370,2021-12-24,2024-07-02,2.0,2023-05-16,508,Censor,508,2023-05-16
22414,2021-12-24,2024-04-28,5.0,2023-05-16,508,Claim,76,2022-03-10
22414,2021-12-24,2024-04-28,5.0,2023-05-16,508,Claim,179,2022-06-21
22414,2021-12-24,2024-04-28,5.0,2023-05-16,508,Claim,257,2022-09-07
22414,2021-12-24,2024-04-28,5.0,2023-05-16,508,Claim,269,2022-09-19
22414,2021-12-24,2024-04-28,5.0,2023-05-16,508,Claim,416,2023-02-13
22414,2021-12-24,2024-04-28,5.0,2023-05-16,508,Censor,508,2023-05-16
22816,2021-12-24,2023-08-12,3.0,2023-05-16,508,Claim,10,2022-01-03
22816,2021-12-24,2023-08-12,3.0,2023-05-16,508,Claim,16,2022-01-09
22816,2021-12-24,2023-08-12,3.0,2023-05-16,508,Claim,87,2022-03-21
22816,2021-12-24,2023-08-12,3.0,2023-05-16,508,Censor,508,2023-05-16
22840,2021-12-24,2023-10-02,1.0,2023-05-16,508,Claim,327,2022-11-16
22840,2021-12-24,2023-10-02,1.0,2023-05-16,508,Censor,508,2023-05-16
22933,2021-12-24,2023-09-06,5.0,2023-05-16,508,Claim,99,2022-04-02
22933,2021-12-24,2023-09-06,5.0,2023-05-16,508,Claim,355,2022-12-14
22933,2021-12-24,2023-09-06,5.0,2023-05-16,508,Claim,363,2022-12-22
22933,2021-12-24,2023-09-06,5.0,2023-05-16,508,Claim,378,2023-01-06
22933,2021-12-24,2023-09-06,5.0,2023-05-16,508,Claim,483,2023-04-21
22933,2021-12-24,2023-09-06,5.0,2023-05-16,508,Censor,508,2023-05-16
23943,2021-12-24,2024-01-28,0.0,2023-05-16,508,Censor,508,2023-05-16
24163,2021-12-24,2023-04-11,2.0,2023-04-11,473,Claim,301,2022-10-21
24163,2021-12-24,2023-04-11,2.0,2023-04-11,473,Claim,317,2022-11-06
24163,2021-12-24,2023-04-11,2.0,2023-04-11,473,Censor,473,2023-04-11
24349,2021-12-24,2022-09-14,2.0,2022-09-14,264,Claim,78,2022-03-12
24349,2021-12-24,2022-09-14,2.0,2022-09-14,264,Claim,204,2022-07-16
24349,2021-12-24,2022-09-14,2.0,2022-09-14,264,Censor,264,2022-09-14
24514,2021-12-24,2023-02-18,3.0,2023-02-18,421,Claim,75,2022-03-09
24514,2021-12-24,2023-02-18,3.0,2023-02-18,421,Claim,235,2022-08-16
24514,2021-12-24,2023-02-18,3.0,2023-02-18,421,Claim,364,2022-12-23
24514,2021-12-24,2023-02-18,3.0,2023-02-18,421,Censor,421,2023-02-18
24814,2021-12-24,2023-10-06,4.0,2023-05-16,508,Claim,299,2022-10-19
24814,2021-12-24,2023-10-06,4.0,2023-05-16,508,Claim,335,2022-11-24
24814,2021-12-24,2023-10-06,4.0,2023-05-16,508,Claim,406,2023-02-03
24814,2021-12-24,2023-10-06,4.0,2023-05-16,508,Claim,439,2023-03-08
24814,2021-12-24,2023-10-06,4.0,2023-05-16,508,Censor,508,2023-05-16
25479,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
25677,2021-12-24,2024-09-10,0.0,2023-05-16,508,Censor,508,2023-05-16
26383,2021-12-24,2024-12-24,1.0,2023-05-16,508,Claim,40,2022-02-02
26383,2021-12-24,2024-12-24,1.0,2023-05-16,508,Censor,508,2023-05-16
27582,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
27617,2021-12-24,2024-12-24,1.0,2023-05-16,508,Claim,18,2022-01-11
27617,2021-12-24,2024-12-24,1.0,2023-05-16,508,Censor,508,2023-05-16
27875,2021-12-24,2024-06-23,0.0,2023-05-16,508,Censor,508,2023-05-16
28169,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
29477,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
29718,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
29720,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
29988,2021-12-24,2024-12-24,0.0,2023-05-16,508,Censor,508,2023-05-16
20171,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
21028,2021-12-25,2024-04-23,0.0,2023-05-16,507,Censor,507,2023-05-16
21097,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
21138,2021-12-25,2024-05-15,0.0,2023-05-16,507,Censor,507,2023-05-16
21161,2021-12-25,2024-12-25,1.0,2023-05-16,507,Claim,18,2022-01-12
21161,2021-12-25,2024-12-25,1.0,2023-05-16,507,Censor,507,2023-05-16
22161,2021-12-25,2024-03-19,2.0,2023-05-16,507,Claim,86,2022-03-21
22161,2021-12-25,2024-03-19,2.0,2023-05-16,507,Claim,355,2022-12-15
22161,2021-12-25,2024-03-19,2.0,2023-05-16,507,Censor,507,2023-05-16
23395,2021-12-25,2024-05-30,0.0,2023-05-16,507,Censor,507,2023-05-16
23408,2021-12-25,2024-07-11,1.0,2023-05-16,507,Claim,480,2023-04-19
23408,2021-12-25,2024-07-11,1.0,2023-05-16,507,Censor,507,2023-05-16
23893,2021-12-25,2024-02-04,2.0,2023-05-16,507,Claim,262,2022-09-13
23893,2021-12-25,2024-02-04,2.0,2023-05-16,507,Claim,492,2023-05-01
23893,2021-12-25,2024-02-04,2.0,2023-05-16,507,Censor,507,2023-05-16
23933,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
24410,2021-12-25,2023-08-01,4.0,2023-05-16,507,Claim,186,2022-06-29
24410,2021-12-25,2023-08-01,4.0,2023-05-16,507,Claim,210,2022-07-23
24410,2021-12-25,2023-08-01,4.0,2023-05-16,507,Claim,326,2022-11-16
24410,2021-12-25,2023-08-01,4.0,2023-05-16,507,Claim,462,2023-04-01
24410,2021-12-25,2023-08-01,4.0,2023-05-16,507,Censor,507,2023-05-16
24948,2021-12-25,2024-04-27,5.0,2023-05-16,507,Claim,33,2022-01-27
24948,2021-12-25,2024-04-27,5.0,2023-05-16,507,Claim,49,2022-02-12
24948,2021-12-25,2024-04-27,5.0,2023-05-16,507,Claim,78,2022-03-13
24948,2021-12-25,2024-04-27,5.0,2023-05-16,507,Claim,248,2022-08-30
24948,2021-12-25,2024-04-27,5.0,2023-05-16,507,Claim,479,2023-04-18
24948,2021-12-25,2024-04-27,5.0,2023-05-16,507,Censor,507,2023-05-16
25416,2021-12-25,2024-07-19,0.0,2023-05-16,507,Censor,507,2023-05-16
25523,2021-12-25,2023-10-13,0.0,2023-05-16,507,Censor,507,2023-05-16
25955,2021-12-25,2024-04-02,1.0,2023-05-16,507,Claim,498,2023-05-07
25955,2021-12-25,2024-04-02,1.0,2023-05-16,507,Censor,507,2023-05-16
26239,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
26298,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
26446,2021-12-25,2024-02-02,1.0,2023-05-16,507,Claim,421,2023-02-19
26446,2021-12-25,2024-02-02,1.0,2023-05-16,507,Censor,507,2023-05-16
27217,2021-12-25,2024-04-29,0.0,2023-05-16,507,Censor,507,2023-05-16
27477,2021-12-25,2024-10-17,0.0,2023-05-16,507,Censor,507,2023-05-16
27553,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
27827,2021-12-25,2024-01-13,0.0,2023-05-16,507,Censor,507,2023-05-16
29312,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
29327,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
29608,2021-12-25,2024-12-25,0.0,2023-05-16,507,Censor,507,2023-05-16
21506,2021-12-26,2024-08-29,0.0,2023-05-16,506,Censor,506,2023-05-16
22231,2021-12-26,2024-02-20,1.0,2023-05-16,506,Claim,49,2022-02-13
22231,2021-12-26,2024-02-20,1.0,2023-05-16,506,Censor,506,2023-05-16
22378,2021-12-26,2024-04-28,6.0,2023-05-16,506,Claim,13,2022-01-08
22378,2021-12-26,2024-04-28,6.0,2023-05-16,506,Claim,37,2022-02-01
22378,2021-12-26,2024-04-28,6.0,2023-05-16,506,Claim,224,2022-08-07
22378,2021-12-26,2024-04-28,6.0,2023-05-16,506,Claim,291,2022-10-13
22378,2021-12-26,2024-04-28,6.0,2023-05-16,506,Claim,393,2023-01-23
22378,2021-12-26,2024-04-28,6.0,2023-05-16,506,Claim,460,2023-03-31
22378,2021-12-26,2024-04-28,6.0,2023-05-16,506,Censor,506,2023-05-16
22676,2021-12-26,2023-10-09,5.0,2023-05-16,506,Claim,104,2022-04-09
22676,2021-12-26,2023-10-09,5.0,2023-05-16,506,Claim,329,2022-11-20
22676,2021-12-26,2023-10-09,5.0,2023-05-16,506,Claim,349,2022-12-10
22676,2021-12-26,2023-10-09,5.0,2023-05-16,506,Claim,362,2022-12-23
22676,2021-12-26,2023-10-09,5.0,2023-05-16,506,Claim,420,2023-02-19
22676,2021-12-26,2023-10-09,5.0,2023-05-16,506,Censor,506,2023-05-16
23977,2021-12-26,2024-05-25,0.0,2023-05-16,506,Censor,506,2023-05-16
24852,2021-12-26,2022-11-05,5.0,2022-11-05,314,Claim,67,2022-03-03
24852,2021-12-26,2022-11-05,5.0,2022-11-05,314,Claim,70,2022-03-06
24852,2021-12-26,2022-11-05,5.0,2022-11-05,314,Claim,72,2022-03-08
24852,2021-12-26,2022-11-05,5.0,2022-11-05,314,Claim,204,2022-07-18
24852,2021-12-26,2022-11-05,5.0,2022-11-05,314,Claim,225,2022-08-08
24852,2021-12-26,2022-11-05,5.0,2022-11-05,314,Censor,314,2022-11-05
25364,2021-12-26,2024-02-22,1.0,2023-05-16,506,Claim,141,2022-05-16
25364,2021-12-26,2024-02-22,1.0,2023-05-16,506,Censor,506,2023-05-16
27345,2021-12-26,2024-12-26,0.0,2023-05-16,506,Censor,506,2023-05-16
27959,2021-12-26,2024-12-26,2.0,2023-05-16,506,Claim,141,2022-05-16
27959,2021-12-26,2024-12-26,2.0,2023-05-16,506,Claim,370,2022-12-31
27959,2021-12-26,2024-12-26,2.0,2023-05-16,506,Censor,506,2023-05-16
28499,2021-12-26,2024-12-26,0.0,2023-05-16,506,Censor,506,2023-05-16
28661,2021-12-26,2024-12-26,0.0,2023-05-16,506,Censor,506,2023-05-16
28922,2021-12-26,2024-12-26,0.0,2023-05-16,506,Censor,506,2023-05-16
29719,2021-12-26,2024-12-26,0.0,2023-05-16,506,Censor,506,2023-05-16
29776,2021-12-26,2024-12-26,0.0,2023-05-16,506,Censor,506,2023-05-16
20081,2021-12-27,2024-11-21,0.0,2023-05-16,505,Censor,505,2023-05-16
20138,2021-12-27,2024-12-27,0.0,2023-05-16,505,Censor,505,2023-05-16
20181,2021-12-27,2024-09-15,0.0,2023-05-16,505,Censor,505,2023-05-16
20262,2021-12-27,2024-12-27,0.0,2023-05-16,505,Censor,505,2023-05-16
23330,2021-12-27,2024-03-06,0.0,2023-05-16,505,Censor,505,2023-05-16
24134,2021-12-27,2023-05-28,6.0,2023-05-16,505,Claim,16,2022-01-12
24134,2021-12-27,2023-05-28,6.0,2023-05-16,505,Claim,106,2022-04-12
24134,2021-12-27,2023-05-28,6.0,2023-05-16,505,Claim,345,2022-12-07
24134,2021-12-27,2023-05-28,6.0,2023-05-16,505,Claim,383,2023-01-14
24134,2021-12-27,2023-05-28,6.0,2023-05-16,505,Claim,450,2023-03-22
24134,2021-12-27,2023-05-28,6.0,2023-05-16,505,Claim,475,2023-04-16
24134,2021-12-27,2023-05-28,6.0,2023-05-16,505,Censor,505,2023-05-16
24936,2021-12-27,2023-02-25,5.0,2023-02-25,425,Claim,89,2022-03-26
24936,2021-12-27,2023-02-25,5.0,2023-02-25,425,Claim,230,2022-08-14
24936,2021-12-27,2023-02-25,5.0,2023-02-25,425,Claim,329,2022-11-21
24936,2021-12-27,2023-02-25,5.0,2023-02-25,425,Claim,393,2023-01-24
24936,2021-12-27,2023-02-25,5.0,2023-02-25,425,Claim,404,2023-02-04
24936,2021-12-27,2023-02-25,5.0,2023-02-25,425,Censor,425,2023-02-25
25206,2021-12-27,2024-11-26,1.0,2023-05-16,505,Claim,299,2022-10-22
25206,2021-12-27,2024-11-26,1.0,2023-05-16,505,Censor,505,2023-05-16
25273,2021-12-27,2024-01-29,0.0,2023-05-16,505,Censor,505,2023-05-16
25971,2021-12-27,2024-06-06,2.0,2023-05-16,505,Claim,365,2022-12-27
25971,2021-12-27,2024-06-06,2.0,2023-05-16,505,Claim,478,2023-04-19
25971,2021-12-27,2024-06-06,2.0,2023-05-16,505,Censor,505,2023-05-16
25989,2021-12-27,2024-05-02,0.0,2023-05-16,505,Censor,505,2023-05-16
27396,2021-12-27,2024-06-10,0.0,2023-05-16,505,Censor,505,2023-05-16
28203,2021-12-27,2024-12-27,0.0,2023-05-16,505,Censor,505,2023-05-16
20285,2021-12-28,2024-12-28,0.0,2023-05-16,504,Censor,504,2023-05-16
21051,2021-12-28,2024-08-31,1.0,2023-05-16,504,Claim,474,2023-04-16
21051,2021-12-28,2024-08-31,1.0,2023-05-16,504,Censor,504,2023-05-16
21305,2021-12-28,2024-06-22,0.0,2023-05-16,504,Censor,504,2023-05-16
21508,2021-12-28,2024-07-30,0.0,2023-05-16,504,Censor,504,2023-05-16
22463,2021-12-28,2023-09-02,2.0,2023-05-16,504,Claim,121,2022-04-28
22463,2021-12-28,2023-09-02,2.0,2023-05-16,504,Claim,173,2022-06-19
22463,2021-12-28,2023-09-02,2.0,2023-05-16,504,Censor,504,2023-05-16
22758,2021-12-28,2024-04-18,3.0,2023-05-16,504,Claim,11,2022-01-08
22758,2021-12-28,2024-04-18,3.0,2023-05-16,504,Claim,196,2022-07-12
22758,2021-12-28,2024-04-18,3.0,2023-05-16,504,Claim,463,2023-04-05
22758,2021-12-28,2024-04-18,3.0,2023-05-16,504,Censor,504,2023-05-16
24313,2021-12-28,2023-02-13,5.0,2023-02-13,412,Claim,72,2022-03-10
24313,2021-12-28,2023-02-13,5.0,2023-02-13,412,Claim,80,2022-03-18
24313,2021-12-28,2023-02-13,5.0,2023-02-13,412,Claim,105,2022-04-12
24313,2021-12-28,2023-02-13,5.0,2023-02-13,412,Claim,228,2022-08-13
24313,2021-12-28,2023-02-13,5.0,2023-02-13,412,Claim,286,2022-10-10
24313,2021-12-28,2023-02-13,5.0,2023-02-13,412,Censor,412,2023-02-13
24739,2021-12-28,2023-07-07,4.0,2023-05-16,504,Claim,83,2022-03-21
24739,2021-12-28,2023-07-07,4.0,2023-05-16,504,Claim,278,2022-10-02
24739,2021-12-28,2023-07-07,4.0,2023-05-16,504,Claim,356,2022-12-19
24739,2021-12-28,2023-07-07,4.0,2023-05-16,504,Claim,395,2023-01-27
24739,2021-12-28,2023-07-07,4.0,2023-05-16,504,Censor,504,2023-05-16
25036,2021-12-28,2024-07-27,0.0,2023-05-16,504,Censor,504,2023-05-16
25139,2021-12-28,2024-06-23,0.0,2023-05-16,504,Censor,504,2023-05-16
27446,2021-12-28,2024-12-28,0.0,2023-05-16,504,Censor,504,2023-05-16
27839,2021-12-28,2024-04-07,0.0,2023-05-16,504,Censor,504,2023-05-16
28084,2021-12-28,2024-12-28,0.0,2023-05-16,504,Censor,504,2023-05-16
28400,2021-12-28,2024-12-28,0.0,2023-05-16,504,Censor,504,2023-05-16
28446,2021-12-28,2024-12-28,0.0,2023-05-16,504,Censor,504,2023-05-16
28699,2021-12-28,2024-12-28,0.0,2023-05-16,504,Censor,504,2023-05-16
29763,2021-12-28,2024-12-28,0.0,2023-05-16,504,Censor,504,2023-05-16
21325,2021-12-29,2024-12-29,0.0,2023-05-16,503,Censor,503,2023-05-16
21417,2021-12-29,2024-12-29,0.0,2023-05-16,503,Censor,503,2023-05-16
22056,2021-12-29,2023-10-13,1.0,2023-05-16,503,Claim,15,2022-01-13
22056,2021-12-29,2023-10-13,1.0,2023-05-16,503,Censor,503,2023-05-16
22391,2021-12-29,2023-05-15,3.0,2023-05-15,502,Claim,55,2022-02-22
22391,2021-12-29,2023-05-15,3.0,2023-05-15,502,Claim,234,2022-08-20
22391,2021-12-29,2023-05-15,3.0,2023-05-15,502,Claim,410,2023-02-12
22391,2021-12-29,2023-05-15,3.0,2023-05-15,502,Censor,502,2023-05-15
24513,2021-12-29,2023-05-08,2.0,2023-05-08,495,Claim,52,2022-02-19
24513,2021-12-29,2023-05-08,2.0,2023-05-08,495,Claim,434,2023-03-08
24513,2021-12-29,2023-05-08,2.0,2023-05-08,495,Censor,495,2023-05-08
25187,2021-12-29,2023-10-30,0.0,2023-05-16,503,Censor,503,2023-05-16
25367,2021-12-29,2023-12-16,0.0,2023-05-16,503,Censor,503,2023-05-16
25671,2021-12-29,2024-03-11,1.0,2023-05-16,503,Claim,47,2022-02-14
25671,2021-12-29,2024-03-11,1.0,2023-05-16,503,Censor,503,2023-05-16
26111,2021-12-29,2024-09-07,1.0,2023-05-16,503,Claim,14,2022-01-12
26111,2021-12-29,2024-09-07,1.0,2023-05-16,503,Censor,503,2023-05-16
26222,2021-12-29,2023-11-24,0.0,2023-05-16,503,Censor,503,2023-05-16
27410,2021-12-29,2023-12-09,1.0,2023-05-16,503,Claim,368,2023-01-01
27410,2021-12-29,2023-12-09,1.0,2023-05-16,503,Censor,503,2023-05-16
27620,2021-12-29,2024-06-23,0.0,2023-05-16,503,Censor,503,2023-05-16
27644,2021-12-29,2024-12-29,0.0,2023-05-16,503,Censor,503,2023-05-16
28384,2021-12-29,2024-12-29,0.0,2023-05-16,503,Censor,503,2023-05-16
20387,2021-12-30,2024-12-30,0.0,2023-05-16,502,Censor,502,2023-05-16
22082,2021-12-30,2024-10-27,2.0,2023-05-16,502,Claim,357,2022-12-22
22082,2021-12-30,2024-10-27,2.0,2023-05-16,502,Claim,427,2023-03-02
22082,2021-12-30,2024-10-27,2.0,2023-05-16,502,Censor,502,2023-05-16
22143,2021-12-30,2023-05-09,1.0,2023-05-09,495,Claim,190,2022-07-08
22143,2021-12-30,2023-05-09,1.0,2023-05-09,495,Censor,495,2023-05-09
22491,2021-12-30,2023-09-10,4.0,2023-05-16,502,Claim,26,2022-01-25
22491,2021-12-30,2023-09-10,4.0,2023-05-16,502,Claim,39,2022-02-07
22491,2021-12-30,2023-09-10,4.0,2023-05-16,502,Claim,214,2022-08-01
22491,2021-12-30,2023-09-10,4.0,2023-05-16,502,Claim,463,2023-04-07
22491,2021-12-30,2023-09-10,4.0,2023-05-16,502,Censor,502,2023-05-16
24090,2021-12-30,2023-07-19,3.0,2023-05-16,502,Claim,68,2022-03-08
24090,2021-12-30,2023-07-19,3.0,2023-05-16,502,Claim,235,2022-08-22
24090,2021-12-30,2023-07-19,3.0,2023-05-16,502,Claim,442,2023-03-17
24090,2021-12-30,2023-07-19,3.0,2023-05-16,502,Censor,502,2023-05-16
24380,2021-12-30,2023-02-23,5.0,2023-02-23,420,Claim,18,2022-01-17
24380,2021-12-30,2023-02-23,5.0,2023-02-23,420,Claim,173,2022-06-21
24380,2021-12-30,2023-02-23,5.0,2023-02-23,420,Claim,180,2022-06-28
24380,2021-12-30,2023-02-23,5.0,2023-02-23,420,Claim,184,2022-07-02
24380,2021-12-30,2023-02-23,5.0,2023-02-23,420,Claim,241,2022-08-28
24380,2021-12-30,2023-02-23,5.0,2023-02-23,420,Censor,420,2023-02-23
24699,2021-12-30,2023-01-15,3.0,2023-01-15,381,Claim,197,2022-07-15
24699,2021-12-30,2023-01-15,3.0,2023-01-15,381,Claim,220,2022-08-07
24699,2021-12-30,2023-01-15,3.0,2023-01-15,381,Claim,269,2022-09-25
24699,2021-12-30,2023-01-15,3.0,2023-01-15,381,Censor,381,2023-01-15
24795,2021-12-30,2023-07-18,2.0,2023-05-16,502,Claim,24,2022-01-23
24795,2021-12-30,2023-07-18,2.0,2023-05-16,502,Claim,194,2022-07-12
24795,2021-12-30,2023-07-18,2.0,2023-05-16,502,Censor,502,2023-05-16
24918,2021-12-30,2023-05-14,0.0,2023-05-14,500,Censor,500,2023-05-14
25509,2021-12-30,2024-07-11,0.0,2023-05-16,502,Censor,502,2023-05-16
25782,2021-12-30,2024-04-30,0.0,2023-05-16,502,Censor,502,2023-05-16
26009,2021-12-30,2024-06-23,0.0,2023-05-16,502,Censor,502,2023-05-16
26665,2021-12-30,2023-12-07,1.0,2023-05-16,502,Claim,93,2022-04-02
26665,2021-12-30,2023-12-07,1.0,2023-05-16,502,Censor,502,2023-05-16
27215,2021-12-30,2024-12-30,2.0,2023-05-16,502,Claim,58,2022-02-26
27215,2021-12-30,2024-12-30,2.0,2023-05-16,502,Claim,238,2022-08-25
27215,2021-12-30,2024-12-30,2.0,2023-05-16,502,Censor,502,2023-05-16
28039,2021-12-30,2024-12-30,0.0,2023-05-16,502,Censor,502,2023-05-16
20258,2021-12-31,2024-12-31,0.0,2023-05-16,501,Censor,501,2023-05-16
20487,2021-12-31,2024-05-31,0.0,2023-05-16,501,Censor,501,2023-05-16
