vin,purchase_date,nvlw_end_date,n_fails,censor_date,days_purchase_to_censor,censor_fail_status,days_purchase_to_censor_fail,censor_fail_date,vin_event_number,days_since_event
21264,2021-09-01,2024-09-01,1.0,2023-05-20,626,C,626,2023-05-20,2,157
22635,2021-09-01,2023-05-22,3.0,2023-05-20,626,F,245,2022-05-04,1,245
22635,2021-09-01,2023-05-22,3.0,2023-05-20,626,F,581,2023-04-05,2,336
22635,2021-09-01,2023-05-22,3.0,2023-05-20,626,F,621,2023-05-15,3,40
22635,2021-09-01,2023-05-22,3.0,2023-05-20,626,C,626,2023-05-20,4,5
23373,2021-09-01,2024-07-01,1.0,2023-05-20,626,F,334,2022-08-01,1,334
23373,2021-09-01,2024-07-01,1.0,2023-05-20,626,C,626,2023-05-20,2,292
24728,2021-09-01,2023-04-05,4.0,2023-04-05,581,F,177,2022-02-25,1,177
24728,2021-09-01,2023-04-05,4.0,2023-04-05,581,F,196,2022-03-16,2,19
24728,2021-09-01,2023-04-05,4.0,2023-04-05,581,F,355,2022-08-22,3,159
24728,2021-09-01,2023-04-05,4.0,2023-04-05,581,F,500,2023-01-14,4,145
24728,2021-09-01,2023-04-05,4.0,2023-04-05,581,C,581,2023-04-05,5,81
24822,2021-09-01,2023-10-02,3.0,2023-05-20,626,F,547,2023-03-02,1,547
24822,2021-09-01,2023-10-02,3.0,2023-05-20,626,F,564,2023-03-19,2,17
24822,2021-09-01,2023-10-02,3.0,2023-05-20,626,F,603,2023-04-27,3,39
24822,2021-09-01,2023-10-02,3.0,2023-05-20,626,C,626,2023-05-20,4,23
25553,2021-09-01,2024-08-29,0.0,2023-05-20,626,C,626,2023-05-20,1,626
25837,2021-09-01,2024-02-01,0.0,2023-05-20,626,C,626,2023-05-20,1,626
25959,2021-09-01,2024-07-29,0.0,2023-05-20,626,C,626,2023-05-20,1,626
26109,2021-09-01,2024-08-13,0.0,2023-05-20,626,C,626,2023-05-20,1,626
26650,2021-09-01,2023-12-24,0.0,2023-05-20,626,C,626,2023-05-20,1,626
26776,2021-09-01,2024-09-01,0.0,2023-05-20,626,C,626,2023-05-20,1,626
26944,2021-09-01,2024-01-12,0.0,2023-05-20,626,C,626,2023-05-20,1,626
27543,2021-09-01,2023-11-22,0.0,2023-05-20,626,C,626,2023-05-20,1,626
27743,2021-09-01,2024-09-01,0.0,2023-05-20,626,C,626,2023-05-20,1,626
27820,2021-09-01,2023-10-23,0.0,2023-05-20,626,C,626,2023-05-20,1,626
28007,2021-09-01,2024-09-01,0.0,2023-05-20,626,C,626,2023-05-20,1,626
29613,2021-09-01,2024-09-01,0.0,2023-05-20,626,C,626,2023-05-20,1,626
29634,2021-09-01,2024-09-01,0.0,2023-05-20,626,C,626,2023-05-20,1,626
29935,2021-09-01,2024-09-01,0.0,2023-05-20,626,C,626,2023-05-20,1,626
20044,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
21181,2021-09-02,2024-05-09,0.0,2023-05-20,625,C,625,2023-05-20,1,625
21312,2021-09-02,2024-01-08,0.0,2023-05-20,625,C,625,2023-05-20,1,625
21441,2021-09-02,2024-05-21,1.0,2023-05-20,625,F,278,2022-06-07,1,278
21441,2021-09-02,2024-05-21,1.0,2023-05-20,625,C,625,2023-05-20,2,347
22171,2021-09-02,2023-05-18,3.0,2023-05-18,623,F,297,2022-06-26,1,297
22171,2021-09-02,2023-05-18,3.0,2023-05-18,623,F,423,2022-10-30,2,126
22171,2021-09-02,2023-05-18,3.0,2023-05-18,623,F,618,2023-05-13,3,195
22171,2021-09-02,2023-05-18,3.0,2023-05-18,623,C,623,2023-05-18,4,5
22931,2021-09-02,2023-04-10,4.0,2023-04-10,585,F,48,2021-10-20,1,48
22931,2021-09-02,2023-04-10,4.0,2023-04-10,585,F,94,2021-12-05,2,46
22931,2021-09-02,2023-04-10,4.0,2023-04-10,585,F,430,2022-11-06,3,336
22931,2021-09-02,2023-04-10,4.0,2023-04-10,585,F,549,2023-03-05,4,119
22931,2021-09-02,2023-04-10,4.0,2023-04-10,585,C,585,2023-04-10,5,36
23229,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
23292,2021-09-02,2023-07-27,0.0,2023-05-20,625,C,625,2023-05-20,1,625
24172,2021-09-02,2022-08-13,1.0,2022-08-13,345,F,174,2022-02-23,1,174
24172,2021-09-02,2022-08-13,1.0,2022-08-13,345,C,345,2022-08-13,2,171
24178,2021-09-02,2022-07-13,5.0,2022-07-13,314,F,22,2021-09-24,1,22
24178,2021-09-02,2022-07-13,5.0,2022-07-13,314,F,27,2021-09-29,2,5
24178,2021-09-02,2022-07-13,5.0,2022-07-13,314,F,49,2021-10-21,3,22
24178,2021-09-02,2022-07-13,5.0,2022-07-13,314,F,126,2022-01-06,4,77
24178,2021-09-02,2022-07-13,5.0,2022-07-13,314,F,286,2022-06-15,5,160
24178,2021-09-02,2022-07-13,5.0,2022-07-13,314,C,314,2022-07-13,6,28
24565,2021-09-02,2022-11-11,5.0,2022-11-11,435,F,105,2021-12-16,1,105
24565,2021-09-02,2022-11-11,5.0,2022-11-11,435,F,123,2022-01-03,2,18
24565,2021-09-02,2022-11-11,5.0,2022-11-11,435,F,245,2022-05-05,3,122
24565,2021-09-02,2022-11-11,5.0,2022-11-11,435,F,389,2022-09-26,4,144
24565,2021-09-02,2022-11-11,5.0,2022-11-11,435,F,434,2022-11-10,5,45
24565,2021-09-02,2022-11-11,5.0,2022-11-11,435,C,435,2022-11-11,6,1
24801,2021-09-02,2023-11-28,4.0,2023-05-20,625,F,24,2021-09-26,1,24
24801,2021-09-02,2023-11-28,4.0,2023-05-20,625,F,215,2022-04-05,2,191
24801,2021-09-02,2023-11-28,4.0,2023-05-20,625,F,454,2022-11-30,3,239
24801,2021-09-02,2023-11-28,4.0,2023-05-20,625,F,539,2023-02-23,4,85
24801,2021-09-02,2023-11-28,4.0,2023-05-20,625,C,625,2023-05-20,5,86
25422,2021-09-02,2024-02-14,0.0,2023-05-20,625,C,625,2023-05-20,1,625
26799,2021-09-02,2024-06-14,0.0,2023-05-20,625,C,625,2023-05-20,1,625
27129,2021-09-02,2024-06-10,0.0,2023-05-20,625,C,625,2023-05-20,1,625
27436,2021-09-02,2024-05-11,0.0,2023-05-20,625,C,625,2023-05-20,1,625
27603,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
27665,2021-09-02,2024-05-21,0.0,2023-05-20,625,C,625,2023-05-20,1,625
27786,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
28044,2021-09-02,2024-09-02,1.0,2023-05-20,625,F,527,2023-02-11,1,527
28044,2021-09-02,2024-09-02,1.0,2023-05-20,625,C,625,2023-05-20,2,98
28114,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
28759,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
29337,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
29495,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
29763,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
29887,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
29966,2021-09-02,2024-09-02,0.0,2023-05-20,625,C,625,2023-05-20,1,625
20698,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
21024,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
21470,2021-09-03,2024-04-05,1.0,2023-05-20,624,F,157,2022-02-07,1,157
21470,2021-09-03,2024-04-05,1.0,2023-05-20,624,C,624,2023-05-20,2,467
21488,2021-09-03,2024-05-05,0.0,2023-05-20,624,C,624,2023-05-20,1,624
21552,2021-09-03,2024-05-15,1.0,2023-05-20,624,F,421,2022-10-29,1,421
21552,2021-09-03,2024-05-15,1.0,2023-05-20,624,C,624,2023-05-20,2,203
21833,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
21841,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
22001,2021-09-03,2024-09-03,1.0,2023-05-20,624,F,52,2021-10-25,1,52
22001,2021-09-03,2024-09-03,1.0,2023-05-20,624,C,624,2023-05-20,2,572
22294,2021-09-03,2023-12-03,5.0,2023-05-20,624,F,38,2021-10-11,1,38
22294,2021-09-03,2023-12-03,5.0,2023-05-20,624,F,254,2022-05-15,2,216
22294,2021-09-03,2023-12-03,5.0,2023-05-20,624,F,276,2022-06-06,3,22
22294,2021-09-03,2023-12-03,5.0,2023-05-20,624,F,412,2022-10-20,4,136
22294,2021-09-03,2023-12-03,5.0,2023-05-20,624,F,417,2022-10-25,5,5
22294,2021-09-03,2023-12-03,5.0,2023-05-20,624,C,624,2023-05-20,6,207
22769,2021-09-03,2023-10-05,1.0,2023-05-20,624,F,327,2022-07-27,1,327
22769,2021-09-03,2023-10-05,1.0,2023-05-20,624,C,624,2023-05-20,2,297
23083,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
23321,2021-09-03,2023-11-18,0.0,2023-05-20,624,C,624,2023-05-20,1,624
23514,2021-09-03,2023-12-22,1.0,2023-05-20,624,F,443,2022-11-20,1,443
23514,2021-09-03,2023-12-22,1.0,2023-05-20,624,C,624,2023-05-20,2,181
23857,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
23900,2021-09-03,2023-09-12,0.0,2023-05-20,624,C,624,2023-05-20,1,624
24840,2021-09-03,2023-06-16,3.0,2023-05-20,624,F,512,2023-01-28,1,512
24840,2021-09-03,2023-06-16,3.0,2023-05-20,624,F,520,2023-02-05,2,8
24840,2021-09-03,2023-06-16,3.0,2023-05-20,624,F,577,2023-04-03,3,57
24840,2021-09-03,2023-06-16,3.0,2023-05-20,624,C,624,2023-05-20,4,47
24965,2021-09-03,2022-09-27,3.0,2022-09-27,389,F,189,2022-03-11,1,189
24965,2021-09-03,2022-09-27,3.0,2022-09-27,389,F,224,2022-04-15,2,35
24965,2021-09-03,2022-09-27,3.0,2022-09-27,389,F,381,2022-09-19,3,157
24965,2021-09-03,2022-09-27,3.0,2022-09-27,389,C,389,2022-09-27,4,8
25441,2021-09-03,2024-02-17,0.0,2023-05-20,624,C,624,2023-05-20,1,624
25882,2021-09-03,2023-12-16,0.0,2023-05-20,624,C,624,2023-05-20,1,624
25924,2021-09-03,2023-11-18,0.0,2023-05-20,624,C,624,2023-05-20,1,624
26261,2021-09-03,2024-06-27,1.0,2023-05-20,624,F,27,2021-09-30,1,27
26261,2021-09-03,2024-06-27,1.0,2023-05-20,624,C,624,2023-05-20,2,597
26637,2021-09-03,2024-01-10,0.0,2023-05-20,624,C,624,2023-05-20,1,624
26677,2021-09-03,2023-08-12,0.0,2023-05-20,624,C,624,2023-05-20,1,624
26742,2021-09-03,2024-01-03,1.0,2023-05-20,624,F,611,2023-05-07,1,611
26742,2021-09-03,2024-01-03,1.0,2023-05-20,624,C,624,2023-05-20,2,13
27606,2021-09-03,2024-07-11,0.0,2023-05-20,624,C,624,2023-05-20,1,624
28237,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
28942,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
29012,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
29152,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
29272,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
29510,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
29959,2021-09-03,2024-09-03,0.0,2023-05-20,624,C,624,2023-05-20,1,624
20699,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
21223,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
21579,2021-09-04,2024-07-22,0.0,2023-05-20,623,C,623,2023-05-20,1,623
21685,2021-09-04,2024-02-23,0.0,2023-05-20,623,C,623,2023-05-20,1,623
21802,2021-09-04,2024-01-18,0.0,2023-05-20,623,C,623,2023-05-20,1,623
21815,2021-09-04,2024-07-18,0.0,2023-05-20,623,C,623,2023-05-20,1,623
22572,2021-09-04,2023-05-31,3.0,2023-05-20,623,F,139,2022-01-21,1,139
22572,2021-09-04,2023-05-31,3.0,2023-05-20,623,F,375,2022-09-14,2,236
22572,2021-09-04,2023-05-31,3.0,2023-05-20,623,F,523,2023-02-09,3,148
22572,2021-09-04,2023-05-31,3.0,2023-05-20,623,C,623,2023-05-20,4,100
22753,2021-09-04,2023-11-25,3.0,2023-05-20,623,F,94,2021-12-07,1,94
22753,2021-09-04,2023-11-25,3.0,2023-05-20,623,F,494,2023-01-11,2,400
22753,2021-09-04,2023-11-25,3.0,2023-05-20,623,F,537,2023-02-23,3,43
22753,2021-09-04,2023-11-25,3.0,2023-05-20,623,C,623,2023-05-20,4,86
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,F,136,2022-01-18,1,136
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,F,208,2022-03-31,2,72
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,F,266,2022-05-28,3,58
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,F,364,2022-09-03,4,98
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,F,450,2022-11-28,5,86
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,F,457,2022-12-05,6,7
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,F,526,2023-02-12,7,69
22909,2021-09-04,2023-05-13,7.0,2023-05-13,616,C,616,2023-05-13,8,90
22993,2021-09-04,2022-11-25,3.0,2022-11-25,447,F,316,2022-07-17,1,316
22993,2021-09-04,2022-11-25,3.0,2022-11-25,447,F,340,2022-08-10,2,24
22993,2021-09-04,2022-11-25,3.0,2022-11-25,447,F,436,2022-11-14,3,96
22993,2021-09-04,2022-11-25,3.0,2022-11-25,447,C,447,2022-11-25,4,11
23172,2021-09-04,2023-09-28,0.0,2023-05-20,623,C,623,2023-05-20,1,623
23390,2021-09-04,2023-07-07,1.0,2023-05-20,623,F,500,2023-01-17,1,500
23390,2021-09-04,2023-07-07,1.0,2023-05-20,623,C,623,2023-05-20,2,123
23407,2021-09-04,2024-05-09,0.0,2023-05-20,623,C,623,2023-05-20,1,623
23983,2021-09-04,2024-04-16,0.0,2023-05-20,623,C,623,2023-05-20,1,623
24038,2021-09-04,2022-07-02,5.0,2022-07-02,301,F,126,2022-01-08,1,126
24038,2021-09-04,2022-07-02,5.0,2022-07-02,301,F,182,2022-03-05,2,56
24038,2021-09-04,2022-07-02,5.0,2022-07-02,301,F,192,2022-03-15,3,10
24038,2021-09-04,2022-07-02,5.0,2022-07-02,301,F,269,2022-05-31,4,77
24038,2021-09-04,2022-07-02,5.0,2022-07-02,301,F,286,2022-06-17,5,17
24038,2021-09-04,2022-07-02,5.0,2022-07-02,301,C,301,2022-07-02,6,15
24866,2021-09-04,2023-05-24,5.0,2023-05-20,623,F,70,2021-11-13,1,70
24866,2021-09-04,2023-05-24,5.0,2023-05-20,623,F,348,2022-08-18,2,278
24866,2021-09-04,2023-05-24,5.0,2023-05-20,623,F,406,2022-10-15,3,58
24866,2021-09-04,2023-05-24,5.0,2023-05-20,623,F,502,2023-01-19,4,96
24866,2021-09-04,2023-05-24,5.0,2023-05-20,623,F,554,2023-03-12,5,52
24866,2021-09-04,2023-05-24,5.0,2023-05-20,623,C,623,2023-05-20,6,69
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,F,26,2021-09-30,1,26
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,F,34,2021-10-08,2,8
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,F,83,2021-11-26,3,49
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,F,114,2021-12-27,4,31
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,F,149,2022-01-31,5,35
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,F,170,2022-02-21,6,21
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,F,228,2022-04-20,7,58
24904,2021-09-04,2022-08-12,7.0,2022-08-12,342,C,342,2022-08-12,8,114
25243,2021-09-04,2024-02-03,1.0,2023-05-20,623,F,45,2021-10-19,1,45
25243,2021-09-04,2024-02-03,1.0,2023-05-20,623,C,623,2023-05-20,2,578
25293,2021-09-04,2023-10-17,0.0,2023-05-20,623,C,623,2023-05-20,1,623
25311,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
25822,2021-09-04,2023-06-21,0.0,2023-05-20,623,C,623,2023-05-20,1,623
25961,2021-09-04,2023-12-27,0.0,2023-05-20,623,C,623,2023-05-20,1,623
26084,2021-09-04,2024-09-03,1.0,2023-05-20,623,F,4,2021-09-08,1,4
26084,2021-09-04,2024-09-03,1.0,2023-05-20,623,C,623,2023-05-20,2,619
26241,2021-09-04,2024-08-09,0.0,2023-05-20,623,C,623,2023-05-20,1,623
26311,2021-09-04,2024-01-05,0.0,2023-05-20,623,C,623,2023-05-20,1,623
26752,2021-09-04,2024-04-24,0.0,2023-05-20,623,C,623,2023-05-20,1,623
26812,2021-09-04,2024-01-11,0.0,2023-05-20,623,C,623,2023-05-20,1,623
27331,2021-09-04,2024-05-24,0.0,2023-05-20,623,C,623,2023-05-20,1,623
27466,2021-09-04,2024-02-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
27775,2021-09-04,2024-07-27,0.0,2023-05-20,623,C,623,2023-05-20,1,623
28229,2021-09-04,2024-09-04,1.0,2023-05-20,623,F,76,2021-11-19,1,76
28229,2021-09-04,2024-09-04,1.0,2023-05-20,623,C,623,2023-05-20,2,547
28544,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
29005,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
29251,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
29298,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
29496,2021-09-04,2024-09-04,0.0,2023-05-20,623,C,623,2023-05-20,1,623
20370,2021-09-05,2024-06-23,0.0,2023-05-20,622,C,622,2023-05-20,1,622
20634,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
20836,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
20916,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
20943,2021-09-05,2024-04-23,0.0,2023-05-20,622,C,622,2023-05-20,1,622
21765,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
22257,2021-09-05,2023-03-08,3.0,2023-03-08,549,F,139,2022-01-22,1,139
22257,2021-09-05,2023-03-08,3.0,2023-03-08,549,F,362,2022-09-02,2,223
22257,2021-09-05,2023-03-08,3.0,2023-03-08,549,F,420,2022-10-30,3,58
22257,2021-09-05,2023-03-08,3.0,2023-03-08,549,C,549,2023-03-08,4,129
22701,2021-09-05,2023-10-18,3.0,2023-05-20,622,F,178,2022-03-02,1,178
22701,2021-09-05,2023-10-18,3.0,2023-05-20,622,F,322,2022-07-24,2,144
22701,2021-09-05,2023-10-18,3.0,2023-05-20,622,F,398,2022-10-08,3,76
22701,2021-09-05,2023-10-18,3.0,2023-05-20,622,C,622,2023-05-20,4,224
22766,2021-09-05,2023-06-10,3.0,2023-05-20,622,F,73,2021-11-17,1,73
22766,2021-09-05,2023-06-10,3.0,2023-05-20,622,F,385,2022-09-25,2,312
22766,2021-09-05,2023-06-10,3.0,2023-05-20,622,F,404,2022-10-14,3,19
22766,2021-09-05,2023-06-10,3.0,2023-05-20,622,C,622,2023-05-20,4,218
23694,2021-09-05,2023-09-15,0.0,2023-05-20,622,C,622,2023-05-20,1,622
23891,2021-09-05,2024-02-04,0.0,2023-05-20,622,C,622,2023-05-20,1,622
24333,2021-09-05,2022-10-08,2.0,2022-10-08,398,F,178,2022-03-02,1,178
24333,2021-09-05,2022-10-08,2.0,2022-10-08,398,F,322,2022-07-24,2,144
24333,2021-09-05,2022-10-08,2.0,2022-10-08,398,C,398,2022-10-08,3,76
25617,2021-09-05,2023-08-08,0.0,2023-05-20,622,C,622,2023-05-20,1,622
25971,2021-09-05,2023-12-04,0.0,2023-05-20,622,C,622,2023-05-20,1,622
26699,2021-09-05,2024-09-05,1.0,2023-05-20,622,F,514,2023-02-01,1,514
26699,2021-09-05,2024-09-05,1.0,2023-05-20,622,C,622,2023-05-20,2,108
27026,2021-09-05,2024-04-08,0.0,2023-05-20,622,C,622,2023-05-20,1,622
27151,2021-09-05,2023-12-09,0.0,2023-05-20,622,C,622,2023-05-20,1,622
27278,2021-09-05,2024-09-05,1.0,2023-05-20,622,F,502,2023-01-20,1,502
27278,2021-09-05,2024-09-05,1.0,2023-05-20,622,C,622,2023-05-20,2,120
27489,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
27522,2021-09-05,2023-10-08,0.0,2023-05-20,622,C,622,2023-05-20,1,622
27937,2021-09-05,2023-10-28,0.0,2023-05-20,622,C,622,2023-05-20,1,622
28242,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
28780,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
29054,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
29083,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
29122,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
29299,2021-09-05,2024-09-05,0.0,2023-05-20,622,C,622,2023-05-20,1,622
20155,2021-09-06,2024-05-23,0.0,2023-05-20,621,C,621,2023-05-20,1,621
20446,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
20610,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
20930,2021-09-06,2024-07-18,0.0,2023-05-20,621,C,621,2023-05-20,1,621
21190,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
21680,2021-09-06,2023-08-25,1.0,2023-05-20,621,F,551,2023-03-11,1,551
21680,2021-09-06,2023-08-25,1.0,2023-05-20,621,C,621,2023-05-20,2,70
21704,2021-09-06,2024-01-24,0.0,2023-05-20,621,C,621,2023-05-20,1,621
22090,2021-09-06,2024-06-08,5.0,2023-05-20,621,F,46,2021-10-22,1,46
22090,2021-09-06,2024-06-08,5.0,2023-05-20,621,F,73,2021-11-18,2,27
22090,2021-09-06,2024-06-08,5.0,2023-05-20,621,F,224,2022-04-18,3,151
22090,2021-09-06,2024-06-08,5.0,2023-05-20,621,F,293,2022-06-26,4,69
22090,2021-09-06,2024-06-08,5.0,2023-05-20,621,F,411,2022-10-22,5,118
22090,2021-09-06,2024-06-08,5.0,2023-05-20,621,C,621,2023-05-20,6,210
22307,2021-09-06,2023-06-09,4.0,2023-05-20,621,F,200,2022-03-25,1,200
22307,2021-09-06,2023-06-09,4.0,2023-05-20,621,F,277,2022-06-10,2,77
22307,2021-09-06,2023-06-09,4.0,2023-05-20,621,F,287,2022-06-20,3,10
22307,2021-09-06,2023-06-09,4.0,2023-05-20,621,F,617,2023-05-16,4,330
22307,2021-09-06,2023-06-09,4.0,2023-05-20,621,C,621,2023-05-20,5,4
22611,2021-09-06,2023-02-06,5.0,2023-02-06,518,F,19,2021-09-25,1,19
22611,2021-09-06,2023-02-06,5.0,2023-02-06,518,F,63,2021-11-08,2,44
22611,2021-09-06,2023-02-06,5.0,2023-02-06,518,F,106,2021-12-21,3,43
22611,2021-09-06,2023-02-06,5.0,2023-02-06,518,F,325,2022-07-28,4,219
22611,2021-09-06,2023-02-06,5.0,2023-02-06,518,F,366,2022-09-07,5,41
22611,2021-09-06,2023-02-06,5.0,2023-02-06,518,C,518,2023-02-06,6,152
22872,2021-09-06,2023-09-20,3.0,2023-05-20,621,F,196,2022-03-21,1,196
22872,2021-09-06,2023-09-20,3.0,2023-05-20,621,F,331,2022-08-03,2,135
22872,2021-09-06,2023-09-20,3.0,2023-05-20,621,F,460,2022-12-10,3,129
22872,2021-09-06,2023-09-20,3.0,2023-05-20,621,C,621,2023-05-20,4,161
22990,2021-09-06,2023-10-26,4.0,2023-05-20,621,F,225,2022-04-19,1,225
22990,2021-09-06,2023-10-26,4.0,2023-05-20,621,F,304,2022-07-07,2,79
22990,2021-09-06,2023-10-26,4.0,2023-05-20,621,F,585,2023-04-14,3,281
22990,2021-09-06,2023-10-26,4.0,2023-05-20,621,F,597,2023-04-26,4,12
22990,2021-09-06,2023-10-26,4.0,2023-05-20,621,C,621,2023-05-20,5,24
23084,2021-09-06,2023-09-29,0.0,2023-05-20,621,C,621,2023-05-20,1,621
23379,2021-09-06,2024-04-13,0.0,2023-05-20,621,C,621,2023-05-20,1,621
23548,2021-09-06,2023-07-15,0.0,2023-05-20,621,C,621,2023-05-20,1,621
23999,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
24313,2021-09-06,2022-11-26,1.0,2022-11-26,446,F,54,2021-10-30,1,54
24313,2021-09-06,2022-11-26,1.0,2022-11-26,446,C,446,2022-11-26,2,392
24567,2021-09-06,2022-09-04,1.0,2022-09-04,363,F,165,2022-02-18,1,165
24567,2021-09-06,2022-09-04,1.0,2022-09-04,363,C,363,2022-09-04,2,198
24967,2021-09-06,2022-10-20,5.0,2022-10-20,409,F,216,2022-04-10,1,216
24967,2021-09-06,2022-10-20,5.0,2022-10-20,409,F,251,2022-05-15,2,35
24967,2021-09-06,2022-10-20,5.0,2022-10-20,409,F,360,2022-09-01,3,109
24967,2021-09-06,2022-10-20,5.0,2022-10-20,409,F,371,2022-09-12,4,11
24967,2021-09-06,2022-10-20,5.0,2022-10-20,409,F,405,2022-10-16,5,34
24967,2021-09-06,2022-10-20,5.0,2022-10-20,409,C,409,2022-10-20,6,4
25088,2021-09-06,2024-04-14,1.0,2023-05-20,621,F,543,2023-03-03,1,543
25088,2021-09-06,2024-04-14,1.0,2023-05-20,621,C,621,2023-05-20,2,78
25114,2021-09-06,2024-04-23,0.0,2023-05-20,621,C,621,2023-05-20,1,621
25218,2021-09-06,2023-07-09,0.0,2023-05-20,621,C,621,2023-05-20,1,621
25438,2021-09-06,2023-12-12,1.0,2023-05-20,621,F,18,2021-09-24,1,18
25438,2021-09-06,2023-12-12,1.0,2023-05-20,621,C,621,2023-05-20,2,603
25495,2021-09-06,2024-02-29,0.0,2023-05-20,621,C,621,2023-05-20,1,621
25833,2021-09-06,2024-01-03,0.0,2023-05-20,621,C,621,2023-05-20,1,621
25992,2021-09-06,2024-01-13,0.0,2023-05-20,621,C,621,2023-05-20,1,621
26734,2021-09-06,2023-12-30,0.0,2023-05-20,621,C,621,2023-05-20,1,621
27007,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
27139,2021-09-06,2024-07-31,1.0,2023-05-20,621,F,229,2022-04-23,1,229
27139,2021-09-06,2024-07-31,1.0,2023-05-20,621,C,621,2023-05-20,2,392
27706,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
28524,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
28764,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
28979,2021-09-06,2024-09-06,0.0,2023-05-20,621,C,621,2023-05-20,1,621
