car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties,ln_warranties
Sedan,2019,2019-05-01,2019-05-31,1,05,0.0,1.0,282,5.641907070938114
Sedan,2019,2019-06-01,2019-06-30,2,06,0.0,1.0,354,5.869296913133774
Sedan,2019,2019-08-01,2019-08-31,2,08,0.0,1.0,529,6.270988431858299
Sedan,2019,2019-09-01,2019-09-30,1,09,0.0,2.0,608,6.410174881966167
Sedan,2019,2019-11-01,2019-11-30,3,11,0.0,1.0,759,6.63200177739563
Sedan,2019,2019-11-01,2019-11-30,8,11,0.0,1.0,759,6.63200177739563
Sedan,2019,2019-11-01,2019-11-30,10,11,0.0,1.0,759,6.63200177739563
Sedan,2019,2019-12-01,2019-12-31,3,12,0.0,1.0,822,6.71174039505618
Sedan,2019,2019-12-01,2019-12-31,6,12,0.0,2.0,822,6.71174039505618
Sedan,2019,2020-01-01,2020-01-31,3,01,0.0,1.0,876,6.775366090936392
Sedan,2019,2020-01-01,2020-01-31,5,01,0.0,1.0,876,6.775366090936392
Sedan,2019,2020-02-01,2020-02-29,4,02,0.0,1.0,919,6.823286122355687
Sedan,2019,2020-02-01,2020-02-29,7,02,0.0,1.0,919,6.823286122355687
Sedan,2019,2020-02-01,2020-02-29,13,02,0.0,1.0,919,6.823286122355687
Sedan,2019,2020-02-01,2020-02-29,14,02,0.0,1.0,919,6.823286122355687
Sedan,2019,2020-03-01,2020-03-31,8,03,0.0,1.0,956,6.862757913051401
Sedan,2019,2020-03-01,2020-03-31,12,03,0.0,1.0,956,6.862757913051401
Sedan,2019,2020-03-01,2020-03-31,13,03,0.0,1.0,956,6.862757913051401
Sedan,2019,2020-03-01,2020-03-31,16,03,0.0,1.0,956,6.862757913051401
Sedan,2019,2020-04-01,2020-04-30,1,04,0.0,1.0,975,6.882437470997847
Sedan,2019,2020-04-01,2020-04-30,6,04,0.0,1.0,975,6.882437470997847
Sedan,2019,2020-04-01,2020-04-30,10,04,0.0,1.0,975,6.882437470997847
Sedan,2019,2020-04-01,2020-04-30,12,04,0.0,1.0,975,6.882437470997847
Sedan,2019,2020-05-01,2020-05-31,11,05,0.0,1.0,992,6.899723107284872
Sedan,2019,2020-05-01,2020-05-31,13,05,0.0,1.0,992,6.899723107284872
Sedan,2019,2020-05-01,2020-05-31,19,05,0.0,1.0,992,6.899723107284872
Sedan,2019,2020-06-01,2020-06-30,8,06,0.0,2.0,998,6.905753276311464
Sedan,2019,2020-06-01,2020-06-30,13,06,0.0,1.0,998,6.905753276311464
Sedan,2019,2020-06-01,2020-06-30,15,06,0.0,2.0,998,6.905753276311464
Sedan,2019,2020-07-01,2020-07-31,16,07,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-08-01,2020-08-31,3,08,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-08-01,2020-08-31,12,08,0.0,2.0,1000,6.907755278982137
Sedan,2019,2020-08-01,2020-08-31,14,08,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-09-01,2020-09-30,6,09,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-09-01,2020-09-30,15,09,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-10-01,2020-10-31,9,10,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-10-01,2020-10-31,15,10,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-11-01,2020-11-30,13,11,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-11-01,2020-11-30,16,11,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-11-01,2020-11-30,20,11,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-11-01,2020-11-30,21,11,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-12-01,2020-12-31,19,12,0.0,1.0,1000,6.907755278982137
Sedan,2019,2020-12-01,2020-12-31,22,12,0.0,1.0,1000,6.907755278982137
Sedan,2019,2021-01-01,2021-01-31,12,01,0.0,2.0,1000,6.907755278982137
Sedan,2019,2021-01-01,2021-01-31,16,01,0.0,1.0,1000,6.907755278982137
Sedan,2019,2021-01-01,2021-01-31,18,01,0.0,1.0,1000,6.907755278982137
Sedan,2019,2021-02-01,2021-02-28,13,02,0.0,1.0,1000,6.907755278982137
Sedan,2019,2021-02-01,2021-02-28,17,02,0.0,1.0,1000,6.907755278982137
Sedan,2019,2021-02-01,2021-02-28,26,02,0.0,1.0,1000,6.907755278982137
Sedan,2019,2021-02-01,2021-02-28,27,02,1.0,0.0,1000,6.907755278982137
Sedan,2019,2021-03-01,2021-03-31,14,03,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-03-01,2021-03-31,18,03,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-03-01,2021-03-31,19,03,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-03-01,2021-03-31,23,03,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-03-01,2021-03-31,24,03,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-04-01,2021-04-30,19,04,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-05-01,2021-05-31,18,05,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-05-01,2021-05-31,19,05,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-05-01,2021-05-31,22,05,0.0,2.0,999,6.906754778648554
Sedan,2019,2021-05-01,2021-05-31,23,05,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-06-01,2021-06-30,17,06,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-06-01,2021-06-30,23,06,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-06-01,2021-06-30,27,06,2.0,0.0,999,6.906754778648554
Sedan,2019,2021-06-01,2021-06-30,28,06,1.0,0.0,999,6.906754778648554
Sedan,2019,2021-06-01,2021-06-30,29,06,0.0,1.0,999,6.906754778648554
Sedan,2019,2021-06-01,2021-06-30,30,06,1.0,0.0,999,6.906754778648554
Sedan,2019,2021-06-01,2021-06-30,31,06,1.0,0.0,999,6.906754778648554
Sedan,2019,2021-07-01,2021-07-31,13,07,0.0,1.0,994,6.901737206656574
Sedan,2019,2021-07-01,2021-07-31,15,07,0.0,1.0,994,6.901737206656574
Sedan,2019,2021-07-01,2021-07-31,22,07,0.0,1.0,994,6.901737206656574
Sedan,2019,2021-07-01,2021-07-31,27,07,1.0,0.0,994,6.901737206656574
Sedan,2019,2021-07-01,2021-07-31,28,07,1.0,0.0,994,6.901737206656574
Sedan,2019,2021-07-01,2021-07-31,30,07,0.0,1.0,994,6.901737206656574
Sedan,2019,2021-07-01,2021-07-31,31,07,1.0,0.0,994,6.901737206656574
Sedan,2019,2021-07-01,2021-07-31,32,07,1.0,0.0,994,6.901737206656574
Sedan,2019,2021-08-01,2021-08-31,29,08,2.0,0.0,990,6.897704943128636
Sedan,2019,2021-08-01,2021-08-31,32,08,1.0,0.0,990,6.897704943128636
Sedan,2019,2021-09-01,2021-09-30,26,09,0.0,1.0,986,6.893656354602635
Sedan,2019,2021-09-01,2021-09-30,27,09,2.0,0.0,986,6.893656354602635
Sedan,2019,2021-09-01,2021-09-30,29,09,2.0,0.0,986,6.893656354602635
Sedan,2019,2021-09-01,2021-09-30,30,09,2.0,0.0,986,6.893656354602635
Sedan,2019,2021-09-01,2021-09-30,32,09,2.0,1.0,986,6.893656354602635
Sedan,2019,2021-09-01,2021-09-30,33,09,2.0,0.0,986,6.893656354602635
Sedan,2019,2021-09-01,2021-09-30,34,09,1.0,0.0,986,6.893656354602635
Sedan,2019,2021-10-01,2021-10-31,28,10,3.0,0.0,976,6.883462586413092
Sedan,2019,2021-10-01,2021-10-31,29,10,2.0,0.0,976,6.883462586413092
Sedan,2019,2021-10-01,2021-10-31,30,10,1.0,0.0,976,6.883462586413092
Sedan,2019,2021-10-01,2021-10-31,32,10,3.0,0.0,976,6.883462586413092
Sedan,2019,2021-10-01,2021-10-31,33,10,2.0,0.0,976,6.883462586413092
Sedan,2019,2021-10-01,2021-10-31,34,10,4.0,0.0,976,6.883462586413092
Sedan,2019,2021-10-01,2021-10-31,35,10,1.0,0.0,976,6.883462586413092
Sedan,2019,2021-10-01,2021-10-31,36,10,1.0,0.0,976,6.883462586413092
Sedan,2019,2021-11-01,2021-11-30,24,11,0.0,1.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,29,11,1.0,0.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,30,11,5.0,0.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,31,11,2.0,0.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,32,11,1.0,0.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,33,11,1.0,0.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,34,11,2.0,0.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,35,11,1.0,0.0,958,6.86484777797086
Sedan,2019,2021-11-01,2021-11-30,36,11,12.0,0.0,958,6.86484777797086
Sedan,2019,2021-12-01,2021-12-31,22,12,0.0,1.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,27,12,1.0,2.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,29,12,1.0,0.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,30,12,2.0,0.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,31,12,1.0,0.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,32,12,1.0,0.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,34,12,1.0,0.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,35,12,3.0,0.0,934,6.839476438228843
Sedan,2019,2021-12-01,2021-12-31,36,12,24.0,0.0,934,6.839476438228843
Sedan,2019,2022-01-01,2022-01-31,23,01,0.0,1.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,27,01,1.0,0.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,29,01,1.0,0.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,30,01,4.0,1.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,31,01,3.0,0.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,32,01,4.0,0.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,33,01,4.0,0.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,34,01,4.0,1.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,35,01,6.0,0.0,899,6.80128303447162
Sedan,2019,2022-01-01,2022-01-31,36,01,13.0,0.0,899,6.80128303447162
Sedan,2019,2022-02-01,2022-02-28,24,02,1.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,28,02,2.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,29,02,2.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,30,02,2.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,31,02,6.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,32,02,3.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,34,02,1.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,35,02,2.0,0.0,859,6.755768921984255
Sedan,2019,2022-02-01,2022-02-28,36,02,25.0,0.0,859,6.755768921984255
Sedan,2019,2022-03-01,2022-03-31,27,03,1.0,0.0,814,6.70196036600254
Sedan,2019,2022-03-01,2022-03-31,30,03,2.0,0.0,814,6.70196036600254
Sedan,2019,2022-03-01,2022-03-31,31,03,4.0,0.0,814,6.70196036600254
Sedan,2019,2022-03-01,2022-03-31,32,03,4.0,1.0,814,6.70196036600254
Sedan,2019,2022-03-01,2022-03-31,33,03,3.0,0.0,814,6.70196036600254
Sedan,2019,2022-03-01,2022-03-31,34,03,5.0,0.0,814,6.70196036600254
Sedan,2019,2022-03-01,2022-03-31,35,03,4.0,0.0,814,6.70196036600254
Sedan,2019,2022-03-01,2022-03-31,36,03,40.0,0.0,814,6.70196036600254
Sedan,2019,2022-04-01,2022-04-30,31,04,2.0,0.0,751,6.621405651764134
Sedan,2019,2022-04-01,2022-04-30,32,04,2.0,1.0,751,6.621405651764134
Sedan,2019,2022-04-01,2022-04-30,33,04,3.0,0.0,751,6.621405651764134
Sedan,2019,2022-04-01,2022-04-30,34,04,5.0,0.0,751,6.621405651764134
Sedan,2019,2022-04-01,2022-04-30,35,04,5.0,0.0,751,6.621405651764134
Sedan,2019,2022-04-01,2022-04-30,36,04,36.0,0.0,751,6.621405651764134
Sedan,2019,2022-05-01,2022-05-31,25,05,0.0,1.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,29,05,1.0,0.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,30,05,3.0,0.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,31,05,2.0,2.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,32,05,5.0,0.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,33,05,4.0,2.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,34,05,5.0,0.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,35,05,2.0,1.0,699,6.54965074223381
Sedan,2019,2022-05-01,2022-05-31,36,05,44.0,0.0,699,6.54965074223381
Sedan,2019,2022-06-01,2022-06-30,28,06,1.0,0.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,29,06,0.0,1.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,30,06,3.0,0.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,31,06,2.0,0.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,32,06,4.0,1.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,33,06,1.0,0.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,34,06,4.0,0.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,35,06,6.0,0.0,632,6.448889394146858
Sedan,2019,2022-06-01,2022-06-30,36,06,48.0,0.0,632,6.448889394146858
Sedan,2019,2022-07-01,2022-07-31,28,07,0.0,1.0,564,6.335054251498059
Sedan,2019,2022-07-01,2022-07-31,30,07,4.0,0.0,564,6.335054251498059
Sedan,2019,2022-07-01,2022-07-31,31,07,1.0,1.0,564,6.335054251498059
Sedan,2019,2022-07-01,2022-07-31,32,07,2.0,0.0,564,6.335054251498059
Sedan,2019,2022-07-01,2022-07-31,33,07,7.0,1.0,564,6.335054251498059
Sedan,2019,2022-07-01,2022-07-31,34,07,6.0,0.0,564,6.335054251498059
Sedan,2019,2022-07-01,2022-07-31,35,07,4.0,0.0,564,6.335054251498059
Sedan,2019,2022-07-01,2022-07-31,36,07,56.0,0.0,564,6.335054251498059
Sedan,2019,2022-08-01,2022-08-31,29,08,1.0,0.0,481,6.175867270105761
Sedan,2019,2022-08-01,2022-08-31,30,08,4.0,0.0,481,6.175867270105761
Sedan,2019,2022-08-01,2022-08-31,32,08,3.0,0.0,481,6.175867270105761
Sedan,2019,2022-08-01,2022-08-31,33,08,3.0,0.0,481,6.175867270105761
Sedan,2019,2022-08-01,2022-08-31,34,08,7.0,0.0,481,6.175867270105761
Sedan,2019,2022-08-01,2022-08-31,35,08,2.0,0.0,481,6.175867270105761
Sedan,2019,2022-08-01,2022-08-31,36,08,71.0,0.0,481,6.175867270105761
Sedan,2019,2022-09-01,2022-09-30,29,09,1.0,0.0,388,5.961005339623274
Sedan,2019,2022-09-01,2022-09-30,32,09,1.0,0.0,388,5.961005339623274
Sedan,2019,2022-09-01,2022-09-30,33,09,2.0,1.0,388,5.961005339623274
Sedan,2019,2022-09-01,2022-09-30,34,09,4.0,0.0,388,5.961005339623274
Sedan,2019,2022-09-01,2022-09-30,35,09,4.0,1.0,388,5.961005339623274
Sedan,2019,2022-09-01,2022-09-30,36,09,56.0,0.0,388,5.961005339623274
Sedan,2019,2022-10-01,2022-10-31,29,10,1.0,0.0,325,5.783825182329737
Sedan,2019,2022-10-01,2022-10-31,30,10,3.0,0.0,325,5.783825182329737
Sedan,2019,2022-10-01,2022-10-31,32,10,2.0,0.0,325,5.783825182329737
Sedan,2019,2022-10-01,2022-10-31,34,10,2.0,0.0,325,5.783825182329737
Sedan,2019,2022-10-01,2022-10-31,35,10,4.0,0.0,325,5.783825182329737
Sedan,2019,2022-10-01,2022-10-31,36,10,60.0,0.0,325,5.783825182329737
Sedan,2019,2022-11-01,2022-11-30,32,11,2.0,0.0,250,5.521460917862246
Sedan,2019,2022-11-01,2022-11-30,33,11,5.0,1.0,250,5.521460917862246
Sedan,2019,2022-11-01,2022-11-30,34,11,1.0,0.0,250,5.521460917862246
Sedan,2019,2022-11-01,2022-11-30,35,11,4.0,0.0,250,5.521460917862246
Sedan,2019,2022-11-01,2022-11-30,36,11,49.0,0.0,250,5.521460917862246
Sedan,2019,2022-12-01,2022-12-31,31,12,2.0,0.0,192,5.2574953720277815
Sedan,2019,2022-12-01,2022-12-31,32,12,1.0,0.0,192,5.2574953720277815
Sedan,2019,2022-12-01,2022-12-31,34,12,1.0,0.0,192,5.2574953720277815
Sedan,2019,2022-12-01,2022-12-31,35,12,4.0,0.0,192,5.2574953720277815
Sedan,2019,2022-12-01,2022-12-31,36,12,43.0,0.0,192,5.2574953720277815
Sedan,2019,2023-01-01,2023-01-31,31,01,1.0,0.0,142,4.955827057601261
Sedan,2019,2023-01-01,2023-01-31,32,01,2.0,0.0,142,4.955827057601261
Sedan,2019,2023-01-01,2023-01-31,33,01,1.0,0.0,142,4.955827057601261
Sedan,2019,2023-01-01,2023-01-31,34,01,3.0,0.0,142,4.955827057601261
Sedan,2019,2023-01-01,2023-01-31,35,01,3.0,0.0,142,4.955827057601261
Sedan,2019,2023-01-01,2023-01-31,36,01,44.0,0.0,142,4.955827057601261
Sedan,2019,2023-02-01,2023-02-28,33,02,1.0,0.0,88,4.477336814478207
Sedan,2019,2023-02-01,2023-02-28,35,02,3.0,1.0,88,4.477336814478207
Sedan,2019,2023-02-01,2023-02-28,36,02,26.0,0.0,88,4.477336814478207
Sedan,2019,2023-03-01,2023-03-31,34,03,2.0,0.0,56,4.02535169073515
Sedan,2019,2023-03-01,2023-03-31,36,03,28.0,0.0,56,4.02535169073515
Sedan,2019,2023-04-01,2023-04-30,34,04,2.0,0.0,28,3.332204510175204
Sedan,2019,2023-04-01,2023-04-30,36,04,13.0,0.0,28,3.332204510175204
Sedan,2019,2023-05-01,2023-05-31,34,05,2.0,0.0,12,2.4849066497880004
Sedan,2019,2023-05-01,2023-05-31,35,05,3.0,0.0,12,2.4849066497880004
Sedan,2019,2023-05-01,2023-05-31,36,05,8.0,0.0,12,2.4849066497880004
Sedan,2020,2021-06-01,2021-06-30,10,06,0.0,1.0,996,6.903747257584598
Sedan,2020,2021-12-01,2021-12-31,6,12,0.0,1.0,1000,6.907755278982137
Sedan,2020,2022-03-01,2022-03-31,22,03,0.0,1.0,1000,6.907755278982137
Sedan,2020,2022-03-01,2022-03-31,25,03,1.0,0.0,1000,6.907755278982137
Sedan,2020,2022-03-01,2022-03-31,28,03,1.0,0.0,1000,6.907755278982137
Sedan,2020,2022-04-01,2022-04-30,29,04,1.0,0.0,998,6.905753276311464
Sedan,2020,2022-05-01,2022-05-31,27,05,1.0,0.0,997,6.904750769961838
Sedan,2020,2022-05-01,2022-05-31,30,05,1.0,0.0,997,6.904750769961838
Sedan,2020,2022-06-01,2022-06-30,29,06,1.0,0.0,995,6.902742737158593
Sedan,2020,2022-06-01,2022-06-30,30,06,1.0,0.0,995,6.902742737158593
Sedan,2020,2022-07-01,2022-07-31,29,07,1.0,0.0,993,6.900730664045173
Sedan,2020,2022-07-01,2022-07-31,31,07,1.0,0.0,993,6.900730664045173
Sedan,2020,2022-08-01,2022-08-31,27,08,2.0,0.0,991,6.898714534329988
Sedan,2020,2022-08-01,2022-08-31,28,08,1.0,0.0,991,6.898714534329988
Sedan,2020,2022-08-01,2022-08-31,29,08,1.0,0.0,991,6.898714534329988
Sedan,2020,2022-08-01,2022-08-31,30,08,1.0,0.0,991,6.898714534329988
Sedan,2020,2022-08-01,2022-08-31,31,08,1.0,0.0,991,6.898714534329988
Sedan,2020,2022-09-01,2022-09-30,28,09,3.0,0.0,985,6.892641641172089
Sedan,2020,2022-09-01,2022-09-30,31,09,2.0,0.0,985,6.892641641172089
Sedan,2020,2022-09-01,2022-09-30,32,09,1.0,0.0,985,6.892641641172089
Sedan,2020,2022-09-01,2022-09-30,33,09,2.0,0.0,985,6.892641641172089
Sedan,2020,2022-10-01,2022-10-31,27,10,1.0,0.0,977,6.884486652042782
Sedan,2020,2022-10-01,2022-10-31,28,10,1.0,0.0,977,6.884486652042782
Sedan,2020,2022-10-01,2022-10-31,30,10,1.0,0.0,977,6.884486652042782
Sedan,2020,2022-10-01,2022-10-31,31,10,2.0,0.0,977,6.884486652042782
Sedan,2020,2022-10-01,2022-10-31,32,10,1.0,0.0,977,6.884486652042782
Sedan,2020,2022-10-01,2022-10-31,34,10,3.0,0.0,977,6.884486652042782
Sedan,2020,2022-10-01,2022-10-31,36,10,6.0,0.0,977,6.884486652042782
Sedan,2020,2022-11-01,2022-11-30,27,11,1.0,0.0,962,6.8690144506657065
Sedan,2020,2022-11-01,2022-11-30,29,11,1.0,0.0,962,6.8690144506657065
Sedan,2020,2022-11-01,2022-11-30,30,11,1.0,0.0,962,6.8690144506657065
Sedan,2020,2022-11-01,2022-11-30,31,11,2.0,0.0,962,6.8690144506657065
Sedan,2020,2022-11-01,2022-11-30,32,11,2.0,0.0,962,6.8690144506657065
Sedan,2020,2022-11-01,2022-11-30,33,11,3.0,0.0,962,6.8690144506657065
Sedan,2020,2022-11-01,2022-11-30,34,11,2.0,0.0,962,6.8690144506657065
Sedan,2020,2022-11-01,2022-11-30,36,11,5.0,0.0,962,6.8690144506657065
Sedan,2020,2022-12-01,2022-12-31,26,12,1.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,27,12,1.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,28,12,1.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,29,12,4.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,30,12,1.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,31,12,3.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,32,12,2.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,33,12,2.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,34,12,1.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,35,12,3.0,0.0,945,6.851184927493743
Sedan,2020,2022-12-01,2022-12-31,36,12,13.0,0.0,945,6.851184927493743
Sedan,2020,2023-01-01,2023-01-31,25,01,2.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,28,01,4.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,29,01,4.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,30,01,1.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,31,01,2.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,32,01,4.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,33,01,6.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,34,01,1.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,35,01,2.0,0.0,912,6.815639990074331
Sedan,2020,2023-01-01,2023-01-31,36,01,18.0,0.0,912,6.815639990074331
Sedan,2020,2023-02-01,2023-02-28,26,02,0.0,1.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,29,02,2.0,0.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,30,02,1.0,0.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,31,02,2.0,0.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,32,02,3.0,0.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,33,02,4.0,0.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,34,02,2.0,0.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,35,02,3.0,0.0,867,6.7650389767805414
Sedan,2020,2023-02-01,2023-02-28,36,02,24.0,0.0,867,6.7650389767805414
Sedan,2020,2023-03-01,2023-03-31,30,03,1.0,0.0,826,6.716594773520978
Sedan,2020,2023-03-01,2023-03-31,31,03,3.0,0.0,826,6.716594773520978
Sedan,2020,2023-03-01,2023-03-31,32,03,3.0,0.0,826,6.716594773520978
Sedan,2020,2023-03-01,2023-03-31,33,03,7.0,0.0,826,6.716594773520978
Sedan,2020,2023-03-01,2023-03-31,34,03,6.0,0.0,826,6.716594773520978
Sedan,2020,2023-03-01,2023-03-31,35,03,2.0,0.0,826,6.716594773520978
Sedan,2020,2023-03-01,2023-03-31,36,03,31.0,0.0,826,6.716594773520978
Sedan,2020,2023-04-01,2023-04-30,28,04,1.0,0.0,775,6.652863029353347
Sedan,2020,2023-04-01,2023-04-30,29,04,2.0,0.0,775,6.652863029353347
Sedan,2020,2023-04-01,2023-04-30,31,04,7.0,0.0,775,6.652863029353347
Sedan,2020,2023-04-01,2023-04-30,32,04,2.0,0.0,775,6.652863029353347
Sedan,2020,2023-04-01,2023-04-30,33,04,3.0,0.0,775,6.652863029353347
Sedan,2020,2023-04-01,2023-04-30,34,04,1.0,0.0,775,6.652863029353347
Sedan,2020,2023-04-01,2023-04-30,35,04,4.0,0.0,775,6.652863029353347
Sedan,2020,2023-04-01,2023-04-30,36,04,45.0,0.0,775,6.652863029353347
Sedan,2020,2023-05-01,2023-05-31,22,05,4.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,23,05,7.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,24,05,21.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,25,05,18.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,26,05,43.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,27,05,41.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,28,05,45.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,29,05,66.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,30,05,67.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,31,05,73.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,32,05,73.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,33,05,88.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,34,05,63.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,35,05,52.0,0.0,708,6.56244409369372
Sedan,2020,2023-05-01,2023-05-31,36,05,49.0,0.0,708,6.56244409369372
Sedan,2021,2022-03-01,2022-03-31,16,03,0.0,1.0,933,6.838405200847344
Sedan,2021,2022-06-01,2022-06-30,13,06,0.0,1.0,997,6.904750769961838
Sedan,2021,2022-08-01,2022-08-31,15,08,0.0,1.0,1000,6.907755278982137
Sedan,2021,2022-10-01,2022-10-31,12,10,0.0,1.0,1000,6.907755278982137
Sedan,2021,2022-10-01,2022-10-31,16,10,0.0,1.0,1000,6.907755278982137
